"","field_1","species","decimallon","decimallat","issues","countryCod","occurrence","coordinate","institutio","gbifID","references","basisOfRec","year","month","day","eventDate","geodeticDa","datasetNam"
"1947",865,"Eichhornia crassipes",-100.133308,19.220325,"cdround,gass84","MEX","PRESENT",6,"iNaturalist",2423085789,"https://www.inaturalist.org/observations/32778665","HUMAN_OBSERVATION",2019,9,15,"2019-09-15","WGS84","iNaturalist research-grade observations"
"1948",866,"Eichhornia crassipes",-81.45154,28.313043,"cdround,gass84","USA","PRESENT",59,"iNaturalist",2423108323,"https://www.inaturalist.org/observations/32869209","HUMAN_OBSERVATION",2019,9,8,"2019-09-08","WGS84","iNaturalist research-grade observations"
"1949",867,"Eichhornia crassipes",2.398085,6.467067,"cdround,gass84","BEN","PRESENT",9,"iNaturalist",2423157080,"https://www.inaturalist.org/observations/33059886","HUMAN_OBSERVATION",2019,9,20,"2019-09-20","WGS84","iNaturalist research-grade observations"
"1950",868,"Eichhornia crassipes",-98.467208,29.349645,"cdround,gass84","USA","PRESENT",21,"iNaturalist",2423163552,"https://www.inaturalist.org/observations/33105653","HUMAN_OBSERVATION",2019,9,20,"2019-09-20","WGS84","iNaturalist research-grade observations"
"1951",870,"Eichhornia crassipes",-84.500446,30.459804,"cdround,gass84","USA","PRESENT",45,"iNaturalist",2423211729,"https://www.inaturalist.org/observations/33277214","HUMAN_OBSERVATION",2019,9,23,"2019-09-23","WGS84","iNaturalist research-grade observations"
"1952",871,"Eichhornia crassipes",121.809445,24.670747,"cdround,gass84","TWN","PRESENT",50,"iNaturalist",2423229542,"https://www.inaturalist.org/observations/33360846","HUMAN_OBSERVATION",2019,9,22,"2019-09-22","WGS84","iNaturalist research-grade observations"
"1953",872,"Eichhornia crassipes",-77.347842,38.999193,"cdround,gass84","USA","PRESENT",6,"iNaturalist",2423239152,"https://www.inaturalist.org/observations/33394992","HUMAN_OBSERVATION",2019,9,25,"2019-09-25","WGS84","iNaturalist research-grade observations"
"1954",873,"Eichhornia crassipes",-82.526819,27.323736,"cdround,gass84","USA","PRESENT",5,"iNaturalist",2429240863,"https://www.inaturalist.org/observations/32215439","HUMAN_OBSERVATION",2019,9,6,"2019-09-06","WGS84","iNaturalist research-grade observations"
"1955",874,"Eichhornia crassipes",-80.674246,35.184094,"cdround,gass84","USA","PRESENT",9,"iNaturalist",2429254724,"https://www.inaturalist.org/observations/33150135","HUMAN_OBSERVATION",2019,9,21,"2019-09-21","WGS84","iNaturalist research-grade observations"
"1956",876,"Eichhornia crassipes",-95.41558,29.036164,"cdround,gass84","USA","PRESENT",5,"iNaturalist",2429276650,"https://www.inaturalist.org/observations/33509711","HUMAN_OBSERVATION",2019,9,27,"2019-09-27","WGS84","iNaturalist research-grade observations"
"1957",877,"Eichhornia crassipes",-86.450569,31.448431,"cdround,gass84","USA","PRESENT",200,"iNaturalist",2429277251,"https://www.inaturalist.org/observations/33512415","HUMAN_OBSERVATION",2019,9,24,"2019-09-24","WGS84","iNaturalist research-grade observations"
"1958",878,"Eichhornia crassipes",105.889541,20.363092,"cdround,gass84","VNM","PRESENT",16,"iNaturalist",2429279319,"https://www.inaturalist.org/observations/33521732","HUMAN_OBSERVATION",2019,9,28,"2019-09-28","WGS84","iNaturalist research-grade observations"
"1959",879,"Eichhornia crassipes",-96.543387,28.93519,"cdround,gass84","USA","PRESENT",2,"iNaturalist",2429286689,"https://www.inaturalist.org/observations/33544090","HUMAN_OBSERVATION",2019,9,27,"2019-09-27","WGS84","iNaturalist research-grade observations"
"1960",880,"Eichhornia crassipes",-82.150055,27.991908,"cdround,gass84","USA","PRESENT",5,"iNaturalist",2429310628,"https://www.inaturalist.org/observations/33628971","HUMAN_OBSERVATION",2019,9,29,"2019-09-29","WGS84","iNaturalist research-grade observations"
"1961",881,"Eichhornia crassipes",-82.275492,27.270663,"cdround,gass84","USA","PRESENT",8,"iNaturalist",2429318276,"https://www.inaturalist.org/observations/33661334","HUMAN_OBSERVATION",2019,9,30,"2019-09-30","WGS84","iNaturalist research-grade observations"
"1962",882,"Eichhornia crassipes",-82.502485,27.991232,"cdround,gass84","USA","PRESENT",21,"iNaturalist",2429337024,"https://www.inaturalist.org/observations/33720607","HUMAN_OBSERVATION",2019,9,29,"2019-09-29","WGS84","iNaturalist research-grade observations"
"1963",883,"Eichhornia crassipes",-119.09195,35.362974,"cdround,gass84","USA","PRESENT",22,"iNaturalist",2429343129,"https://www.inaturalist.org/observations/33738744","HUMAN_OBSERVATION",2019,9,30,"2019-09-30","WGS84","iNaturalist research-grade observations"
"1964",884,"Eichhornia crassipes",-82.512258,28.129809,"cdround,gass84","USA","PRESENT",132,"iNaturalist",2429343196,"https://www.inaturalist.org/observations/33747790","HUMAN_OBSERVATION",2019,9,30,"2019-09-30","WGS84","iNaturalist research-grade observations"
"1965",885,"Eichhornia crassipes",-56.590087,-16.388539,"cdround,gass84","BRA","PRESENT",186,"iNaturalist",2429412692,"https://www.inaturalist.org/observations/33988282","HUMAN_OBSERVATION",2019,9,28,"2019-09-28","WGS84","iNaturalist research-grade observations"
"1966",886,"Eichhornia crassipes",-90.334094,30.294054,"cdround,gass84","USA","PRESENT",469,"iNaturalist",2429415683,"https://www.inaturalist.org/observations/33993972","HUMAN_OBSERVATION",2019,9,27,"2019-09-27","WGS84","iNaturalist research-grade observations"
"1967",888,"Eichhornia crassipes",-97.29885,16.232071,"cdround,gass84","MEX","PRESENT",33,"iNaturalist",2445132445,"https://www.inaturalist.org/observations/34854169","HUMAN_OBSERVATION",2019,9,16,"2019-09-16","WGS84","iNaturalist research-grade observations"
"1968",889,"Eichhornia crassipes",110.383367,-7.770331,"cdround,gass84","IDN","PRESENT",330,"iNaturalist",2465121667,"https://www.inaturalist.org/observations/31918662","HUMAN_OBSERVATION",2019,9,1,"2019-09-01","WGS84","iNaturalist research-grade observations"
"1969",890,"Eichhornia crassipes",-100.261949,21.625096,"cdround,gass84","MEX","PRESENT",15,"iNaturalist",2465128983,"https://www.inaturalist.org/observations/33732761","HUMAN_OBSERVATION",2019,9,21,"2019-09-21","WGS84","iNaturalist research-grade observations"
"1970",893,"Eichhornia crassipes",-81.5533,28.560865,"cdround,gass84","USA","PRESENT",21,"iNaturalist",2609116247,"https://www.inaturalist.org/observations/41840119","HUMAN_OBSERVATION",2019,9,12,"2019-09-12","WGS84","iNaturalist research-grade observations"
"1971",895,"Eichhornia crassipes",-90.160469,32.304481,"cdround,gass84","USA","PRESENT",130,"iNaturalist",2988467395,"https://www.inaturalist.org/observations/33162799","HUMAN_OBSERVATION",2019,9,21,"2019-09-21","WGS84","iNaturalist research-grade observations"
"1972",896,"Eichhornia crassipes",-96.171255,17.944808,"cdround,gass84","MEX","PRESENT",8,"iNaturalist",3031603542,"https://www.inaturalist.org/observations/33655661","HUMAN_OBSERVATION",2019,9,30,"2019-09-30","WGS84","iNaturalist research-grade observations"
"1973",897,"Eichhornia crassipes",-66.048553,18.343893,"cdround,gass84","PRI","PRESENT",9,"iNaturalist",3031631529,"https://www.inaturalist.org/observations/33473293","HUMAN_OBSERVATION",2019,9,27,"2019-09-27","WGS84","iNaturalist research-grade observations"
"1974",898,"Eichhornia crassipes",-99.552385,19.173488,"cdround,gass84","MEX","PRESENT",244,"iNaturalist",3031631535,"https://www.inaturalist.org/observations/34341072","HUMAN_OBSERVATION",2019,9,1,"2019-09-01","WGS84","iNaturalist research-grade observations"
"1975",900,"Eichhornia crassipes",-75.329141,39.828371,"cdround,gass84","USA","PRESENT",138,"iNaturalist",3070508765,"https://www.inaturalist.org/observations/33457202","HUMAN_OBSERVATION",2019,9,23,"2019-09-23","WGS84","iNaturalist research-grade observations"
"1976",902,"Eichhornia crassipes",-95.305442,29.466463,"cdround,gass84","USA","PRESENT",5,"iNaturalist",3124769336,"https://www.inaturalist.org/observations/33971318","HUMAN_OBSERVATION",2019,9,29,"2019-09-29","WGS84","iNaturalist research-grade observations"
"1977",903,"Eichhornia crassipes",2.355041,6.498585,"cdround,gass84","BEN","PRESENT",87,"iNaturalist",2429335190,"https://www.inaturalist.org/observations/33714375","HUMAN_OBSERVATION",2019,10,1,"2019-10-01","WGS84","iNaturalist research-grade observations"
"1978",904,"Eichhornia crassipes",-97.934895,29.882667,"cdround,gass84","USA","PRESENT",62,"iNaturalist",2429352764,"https://www.inaturalist.org/observations/33777442","HUMAN_OBSERVATION",2019,10,2,"2019-10-02","WGS84","iNaturalist research-grade observations"
"1979",905,"Eichhornia crassipes",-49.221575,-25.523609,"cdround,gass84","BRA","PRESENT",24,"iNaturalist",2429366420,"https://www.inaturalist.org/observations/33825370","HUMAN_OBSERVATION",2019,10,3,"2019-10-03","WGS84","iNaturalist research-grade observations"
"1980",906,"Eichhornia crassipes",-82.439429,28.048115,"cdround,gass84","USA","PRESENT",94,"iNaturalist",2429366527,"https://www.inaturalist.org/observations/33829395","HUMAN_OBSERVATION",2019,10,2,"2019-10-02","WGS84","iNaturalist research-grade observations"
"1981",909,"Eichhornia crassipes",-90.189107,29.698795,"cdround,gass84","USA","PRESENT",20,"iNaturalist",2429377969,"https://www.inaturalist.org/observations/33863515","HUMAN_OBSERVATION",2019,10,4,"2019-10-04","WGS84","iNaturalist research-grade observations"
"1982",911,"Eichhornia crassipes",-103.837814,20.601168,"cdround,gass84","MEX","PRESENT",61,"iNaturalist",2429390857,"https://www.inaturalist.org/observations/33914737","HUMAN_OBSERVATION",2019,10,5,"2019-10-05","WGS84","iNaturalist research-grade observations"
"1983",912,"Eichhornia crassipes",-121.733247,38.081147,"cdround,gass84","USA","PRESENT",5,"iNaturalist",2429391639,"https://www.inaturalist.org/observations/33911306","HUMAN_OBSERVATION",2019,10,5,"2019-10-05","WGS84","iNaturalist research-grade observations"
"1984",915,"Eichhornia crassipes",-84.212738,30.155911,"cdround,gass84","USA","PRESENT",8,"iNaturalist",2429422272,"https://www.inaturalist.org/observations/34019740","HUMAN_OBSERVATION",2019,10,7,"2019-10-07","WGS84","iNaturalist research-grade observations"
"1985",916,"Eichhornia crassipes",-94.141384,30.008582,"cdround,gass84","USA","PRESENT",31,"iNaturalist",2429423268,"https://www.inaturalist.org/observations/34030018","HUMAN_OBSERVATION",2019,10,4,"2019-10-04","WGS84","iNaturalist research-grade observations"
"1986",917,"Eichhornia crassipes",-121.265191,37.691956,"cdround,gass84","USA","PRESENT",65,"iNaturalist",2429424894,"https://www.inaturalist.org/observations/34030682","HUMAN_OBSERVATION",2019,10,7,"2019-10-07","WGS84","iNaturalist research-grade observations"
"1987",918,"Eichhornia crassipes",120.210878,23.565997,"cdround,gass84","TWN","PRESENT",5,"iNaturalist",2429518957,"https://www.inaturalist.org/observations/34106341","HUMAN_OBSERVATION",2019,10,9,"2019-10-09","WGS84","iNaturalist research-grade observations"
"1988",919,"Eichhornia crassipes",-90.676512,30.213173,"cdround,gass84","USA","PRESENT",132,"iNaturalist",2429519287,"https://www.inaturalist.org/observations/34115573","HUMAN_OBSERVATION",2019,10,8,"2019-10-08","WGS84","iNaturalist research-grade observations"
"1989",920,"Eichhornia crassipes",-89.67109,13.982164,"cdround,gass84","SLV","PRESENT",33,"iNaturalist",2429566624,"https://www.inaturalist.org/observations/34285329","HUMAN_OBSERVATION",2019,10,12,"2019-10-12","WGS84","iNaturalist research-grade observations"
"1990",922,"Eichhornia crassipes",-83.89821,31.958425,"gass84","USA","PRESENT",154,"iNaturalist",2429577268,"https://www.inaturalist.org/observations/34328496","HUMAN_OBSERVATION",2019,10,13,"2019-10-13","WGS84","iNaturalist research-grade observations"
"1991",923,"Eichhornia crassipes",-81.393325,28.576784,"cdround,gass84","USA","PRESENT",10,"iNaturalist",2429578485,"https://www.inaturalist.org/observations/34327417","HUMAN_OBSERVATION",2019,10,13,"2019-10-13","WGS84","iNaturalist research-grade observations"
"1992",925,"Eichhornia crassipes",-90.154044,29.870833,"cdround,gass84","USA","PRESENT",4,"iNaturalist",2429599579,"https://www.inaturalist.org/observations/34404388","HUMAN_OBSERVATION",2019,10,13,"2019-10-13","WGS84","iNaturalist research-grade observations"
"1993",926,"Eichhornia crassipes",-83.586706,10.783509,"cdround,gass84","CRI","PRESENT",66,"iNaturalist",2429606362,"https://www.inaturalist.org/observations/34427065","HUMAN_OBSERVATION",2019,10,14,"2019-10-14","WGS84","iNaturalist research-grade observations"
"1994",927,"Eichhornia crassipes",-84.159347,31.6142,"cdround,gass84","USA","PRESENT",4,"iNaturalist",2429624787,"https://www.inaturalist.org/observations/34505205","HUMAN_OBSERVATION",2019,10,17,"2019-10-17","WGS84","iNaturalist research-grade observations"
"1995",929,"Eichhornia crassipes",120.225475,23.540967,"cdround,gass84","TWN","PRESENT",19,"iNaturalist",2444956645,"https://www.inaturalist.org/observations/34609678","HUMAN_OBSERVATION",2019,10,17,"2019-10-17","WGS84","iNaturalist research-grade observations"
"1996",930,"Eichhornia crassipes",-98.53749,29.425958,"cdround,gass84","USA","PRESENT",19,"iNaturalist",2444964255,"https://www.inaturalist.org/observations/34709643","HUMAN_OBSERVATION",2019,10,21,"2019-10-21","WGS84","iNaturalist research-grade observations"
"1997",932,"Eichhornia crassipes",-122.649672,38.450047,"cdround,gass84","USA","PRESENT",165,"iNaturalist",2445000970,"https://www.inaturalist.org/observations/34631573","HUMAN_OBSERVATION",2019,10,18,"2019-10-18","WGS84","iNaturalist research-grade observations"
"1998",933,"Eichhornia crassipes",-86.823676,21.200355,"cdround,gass84","MEX","PRESENT",4,"iNaturalist",2445004181,"https://www.inaturalist.org/observations/34712905","HUMAN_OBSERVATION",2019,10,21,"2019-10-21","WGS84","iNaturalist research-grade observations"
"1999",934,"Eichhornia crassipes",121.062936,14.653638,"cdround,gass84","PHL","PRESENT",5,"iNaturalist",2445064122,"https://www.inaturalist.org/observations/34681096","HUMAN_OBSERVATION",2019,10,21,"2019-10-21","WGS84","iNaturalist research-grade observations"
"2000",935,"Eichhornia crassipes",-93.677017,30.136617,"cdround,gass84","USA","PRESENT",5,"iNaturalist",2445064818,"https://www.inaturalist.org/observations/34661948","HUMAN_OBSERVATION",2019,10,20,"2019-10-20","WGS84","iNaturalist research-grade observations"
"2001",936,"Eichhornia crassipes",-77.306448,44.474368,"gass84","CAN","PRESENT",5,"iNaturalist",2445070895,"https://www.inaturalist.org/observations/34794197","HUMAN_OBSERVATION",2019,10,23,"2019-10-23","WGS84","iNaturalist research-grade observations"
"2002",938,"Eichhornia crassipes",-95.086388,29.593407,"cdround,gass84","USA","PRESENT",5,"iNaturalist",2445125083,"https://www.inaturalist.org/observations/34750351","HUMAN_OBSERVATION",2019,10,22,"2019-10-22","WGS84","iNaturalist research-grade observations"
"2003",939,"Eichhornia crassipes",-97.911943,22.291189,"cdround,gass84","MEX","PRESENT",526,"iNaturalist",2445126691,"https://www.inaturalist.org/observations/34545474","HUMAN_OBSERVATION",2019,10,17,"2019-10-17","WGS84","iNaturalist research-grade observations"
"2004",940,"Eichhornia crassipes",-95.949667,18.539998,"cdround,gass84","MEX","PRESENT",9,"iNaturalist",2445159366,"https://www.inaturalist.org/observations/34765222","HUMAN_OBSERVATION",2019,10,22,"2019-10-22","WGS84","iNaturalist research-grade observations"
"2005",941,"Eichhornia crassipes",-75.401374,40.319411,"cdround,gass84","USA","PRESENT",5,"iNaturalist",2447935430,"https://www.inaturalist.org/observations/34879028","HUMAN_OBSERVATION",2019,10,25,"2019-10-25","WGS84","iNaturalist research-grade observations"
"2006",942,"Eichhornia crassipes",-94.52588,29.553399,"cdround,gass84","USA","PRESENT",4,"iNaturalist",2447941201,"https://www.inaturalist.org/observations/34911576","HUMAN_OBSERVATION",2019,10,26,"2019-10-26","WGS84","iNaturalist research-grade observations"
"2007",943,"Eichhornia crassipes",-94.6694,29.774598,"cdround,gass84","USA","PRESENT",244,"iNaturalist",2447950447,"https://www.inaturalist.org/observations/34942733","HUMAN_OBSERVATION",2019,10,26,"2019-10-26","WGS84","iNaturalist research-grade observations"
"2008",945,"Eichhornia crassipes",-88.00456,15.512366,"cdround,gass84","HND","PRESENT",5,"iNaturalist",2447964945,"https://www.inaturalist.org/observations/34986458","HUMAN_OBSERVATION",2019,10,27,"2019-10-27","WGS84","iNaturalist research-grade observations"
"2009",946,"Eichhornia crassipes",-88.706428,44.100983,"cdround,gass84","USA","PRESENT",5,"iNaturalist",2447979774,"https://www.inaturalist.org/observations/35048009","HUMAN_OBSERVATION",2019,10,28,"2019-10-28","WGS84","iNaturalist research-grade observations"
"2010",947,"Eichhornia crassipes",118.282418,5.496013,"cdround,gass84","MYS","PRESENT",211,"iNaturalist",2451690506,"https://www.inaturalist.org/observations/35187406","HUMAN_OBSERVATION",2019,10,27,"2019-10-27","WGS84","iNaturalist research-grade observations"
"2011",950,"Eichhornia crassipes",-79.100997,33.520969,"cdround,gass84","USA","PRESENT",5,"iNaturalist",2456556961,"https://www.inaturalist.org/observations/35571703","HUMAN_OBSERVATION",2019,10,21,"2019-10-21","WGS84","iNaturalist research-grade observations"
