field_1,field_1_1,species,decimallon,decimallat,issues,countryCod,individual,occurrence,coordinate,institutio,gbifID,references,basisOfRec,year,month,day,eventDate,geodeticDa
"7005","3943252",Butomus umbellatus,-74.941419999999994,45.455329999999996,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2014","7","30",NA,WGS84
"7006","3944413",Butomus umbellatus,-88.201570000000004,41.729990000000001,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2014","8","18",NA,WGS84
"7007","3944414",Butomus umbellatus,-88.164119999999997,41.703539999999997,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2006","3","13",2006-03-13,WGS84
"7008","3944440",Butomus umbellatus,-75.319789999999998,45.049360000000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2008","8","14",2008-08-14,WGS84
"7009","3954738",Butomus umbellatus,-90.407790000000006,42.343040000000002,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2014","8","27",NA,WGS84
"7010","4186001",Butomus umbellatus,-90.904740000000004,42.688780000000001,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2014","7","25",NA,WGS84
"7011","4186002",Butomus umbellatus,-90.815579999999997,42.675130000000003,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2014","7","25",NA,WGS84
"7012","4252734",Butomus umbellatus,-78.927499999999995,42.942300000000003,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2007","7","15",2007-07-15,WGS84
"7013","4252771",Butomus umbellatus,-78.236500000000007,44.482500000000002,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2007","10","15",2007-10-15,WGS84
"7014","4258888",Butomus umbellatus,-90.005139999999997,48.227660000000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2015","8","27",NA,WGS84
"7015","4455463",Butomus umbellatus,-76.140490000000000,44.471570000000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2012","9","20",NA,WGS84
"7016","4474137",Butomus umbellatus,-95.876630000000006,46.782930000000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1995","1","1",NA,WGS84
"7017","4474138",Butomus umbellatus,-95.866380000000007,46.789650000000002,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1995","1","1",NA,WGS84
"7018","4476351",Butomus umbellatus,-94.919030000000006,45.860210000000002,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1995","1","1",NA,WGS84
"7019","4476866",Butomus umbellatus,-93.305090000000007,44.295180000000002,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1995","1","1",NA,WGS84
"7020","4597730",Butomus umbellatus,-76.501720000000006,44.150280000000002,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2008","8","11",2008-08-11,WGS84
"7021","4600444",Butomus umbellatus,-77.699870000000004,44.030630000000002,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2013","8","15",NA,WGS84
"7022","4601776",Butomus umbellatus,-82.490499999999997,42.026319999999998,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2007","4","11",2007-04-11,WGS84
"7023","4611323",Butomus umbellatus,-82.617300000000000,42.301490000000001,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2011","6","28",NA,WGS84
"7024","4697662",Butomus umbellatus,-88.199500000000000,45.308990000000001,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2012","7","23",NA,WGS84
"7025","4710124",Butomus umbellatus,-114.810900000000004,53.602209999999999,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2016","5","26",NA,WGS84
"7026","4714566",Butomus umbellatus,-113.971770000000006,52.005609999999997,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2006","8","16",2006-08-16,WGS84
"7027","4731599",Butomus umbellatus,-115.251499999999993,47.575339999999997,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2010","10","13",2010-10-13,WGS84
"7028","4731600",Butomus umbellatus,-115.318640000000002,47.576250000000002,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2010","10","13",2010-10-13,WGS84
"7029","4731608",Butomus umbellatus,-115.319230000000005,47.579909999999998,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2010","10","13",2010-10-13,WGS84
"7030","4731613",Butomus umbellatus,-115.323949999999996,47.583530000000003,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2010","10","13",2010-10-13,WGS84
"7031","4731626",Butomus umbellatus,-115.330280000000002,47.591149999999999,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2010","10","13",2010-10-13,WGS84
"7032","4731633",Butomus umbellatus,-115.329490000000007,47.589480000000002,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2010","10","13",2010-10-13,WGS84
"7033","4731634",Butomus umbellatus,-115.342720000000000,47.592230000000001,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2010","10","13",2010-10-13,WGS84
"7034","4733062",Butomus umbellatus,-114.122309999999999,48.067390000000003,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2008","3","15",2008-03-15,WGS84
"7035","4733063",Butomus umbellatus,-114.113960000000006,48.091470000000001,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2008","3","15",2008-03-15,WGS84
"7036","4733065",Butomus umbellatus,-114.126819999999995,48.116840000000003,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2008","3","15",2008-03-15,WGS84
"7037","4733066",Butomus umbellatus,-114.142480000000006,48.122280000000003,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2008","3","15",2008-03-15,WGS84
"7038","4733070",Butomus umbellatus,-114.148359999999997,48.134670000000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2008","3","15",2008-03-15,WGS84
"7039","4733071",Butomus umbellatus,-114.147649999999999,48.130980000000001,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2008","3","15",2008-03-15,WGS84
"7040","4733072",Butomus umbellatus,-114.150220000000004,48.137189999999997,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2008","3","15",2008-03-15,WGS84
"7041","4733073",Butomus umbellatus,-114.148550000000000,48.135599999999997,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2008","3","15",2008-03-15,WGS84
"7042","4733074",Butomus umbellatus,-114.150170000000003,48.138480000000001,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2008","3","15",2008-03-15,WGS84
"7043","4733075",Butomus umbellatus,-114.147549999999995,48.139850000000003,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2008","3","15",2008-03-15,WGS84
"7044","4733076",Butomus umbellatus,-114.146060000000006,48.140560000000001,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2008","3","15",2008-03-15,WGS84
"7045","4733077",Butomus umbellatus,-114.150459999999995,48.143230000000003,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2008","3","15",2008-03-15,WGS84
"7046","4745070",Butomus umbellatus,-114.773200000000003,53.622700000000002,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2007","11","16",2007-11-16,WGS84
"7047","4745073",Butomus umbellatus,-114.753029999999995,53.629390000000001,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2007","11","16",2007-11-16,WGS84
"7048","4745075",Butomus umbellatus,-114.764899999999997,53.613770000000002,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2007","11","16",2007-11-16,WGS84
"7049","4748524",Butomus umbellatus,-114.691400000000002,53.648940000000003,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2016","7","20",NA,WGS84
"7050","4748527",Butomus umbellatus,-114.760559999999998,53.598630000000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2016","7","20",NA,WGS84
"7051","4750844",Butomus umbellatus,-90.919240000000002,42.693060000000003,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2016","7","13",NA,WGS84
"7052","4762950",Butomus umbellatus,-94.919780000000003,45.828420000000001,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2008","10","16",2008-10-16,WGS84
"7053","4770830",Butomus umbellatus,-78.794139999999999,43.870190000000001,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2006","1","14",2006-01-14,WGS84
"7054","4803544",Butomus umbellatus,-117.346900000000005,48.987220000000001,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2001","1","15",2001-01-15,WGS84
"7055","4803545",Butomus umbellatus,-117.408299999999997,48.777780000000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2001","1","15",2001-01-15,WGS84
"7056","4803933",Butomus umbellatus,-118.980909999999994,46.121279999999999,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2009","12","13",2009-12-13,WGS84
"7057","4803955",Butomus umbellatus,-119.426519999999996,46.379880000000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2001","1","15",2001-01-15,WGS84
"7058","4803958",Butomus umbellatus,-119.433539999999994,46.379440000000002,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2001","1","15",2001-01-15,WGS84
"7059","4803961",Butomus umbellatus,-119.436449999999994,46.373109999999997,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2001","1","15",2001-01-15,WGS84
"7060","4803965",Butomus umbellatus,-119.438550000000006,46.367139999999999,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2001","1","15",2001-01-15,WGS84
"7061","4803972",Butomus umbellatus,-119.441940000000002,46.360360000000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2001","1","15",2001-01-15,WGS84
"7062","4803974",Butomus umbellatus,-119.447440000000000,46.355919999999998,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2001","1","15",2001-01-15,WGS84
"7063","4803983",Butomus umbellatus,-119.457030000000003,46.352649999999997,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2001","1","15",2001-01-15,WGS84
"7064","4803991",Butomus umbellatus,-119.315380000000005,46.273000000000003,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2001","1","15",2001-01-15,WGS84
"7065","4803992",Butomus umbellatus,-119.309330000000003,46.266190000000002,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2001","1","15",2001-01-15,WGS84
"7066","4803993",Butomus umbellatus,-119.296729999999997,46.263269999999999,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2001","1","15",2001-01-15,WGS84
"7067","4803994",Butomus umbellatus,-119.498480000000001,46.259560000000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2001","1","15",2001-01-15,WGS84
"7068","4803997",Butomus umbellatus,-119.495440000000002,46.257689999999997,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2001","1","15",2001-01-15,WGS84
"7069","4803998",Butomus umbellatus,-119.474289999999996,46.254750000000001,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2001","1","15",2001-01-15,WGS84
"7070","4804001",Butomus umbellatus,-119.282370000000000,46.251500000000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2001","1","15",2001-01-15,WGS84
"7071","4804002",Butomus umbellatus,-119.264340000000004,46.246859999999998,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2001","1","15",2001-01-15,WGS84
"7072","4804008",Butomus umbellatus,-117.534009999999995,47.793300000000002,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2001","1","15",2001-01-15,WGS84
"7073","4805199",Butomus umbellatus,-122.069699999999997,48.967219999999998,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2001","1","15",2001-01-15,WGS84
"7074","4805642",Butomus umbellatus,-122.513530000000003,47.032100000000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2001","1","15",2001-01-15,WGS84
"7075","4805684",Butomus umbellatus,-122.525909999999996,47.023490000000002,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2001","1","15",2001-01-15,WGS84
"7076","4805685",Butomus umbellatus,-122.531319999999994,47.018430000000002,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2001","1","15",2001-01-15,WGS84
"7077","4805724",Butomus umbellatus,-122.528170000000003,47.017209999999999,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2001","1","15",2001-01-15,WGS84
"7078","4805726",Butomus umbellatus,-122.532160000000005,47.013840000000002,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2001","1","15",2001-01-15,WGS84
"7079","4845476",Butomus umbellatus,-93.015559999999994,45.119940000000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2001","1","13",2001-01-13,WGS84
"7080","4845490",Butomus umbellatus,-93.290130000000005,46.754320000000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2001","1","8",2001-01-08,WGS84
"7081","4845512",Butomus umbellatus,-93.377369999999999,44.258879999999998,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1972","1","1",NA,WGS84
"7082","4845513",Butomus umbellatus,-93.405709999999999,44.250360000000001,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1977","1","1",NA,WGS84
"7083","4845560",Butomus umbellatus,-95.838139999999996,46.788950000000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1976","1","1",NA,WGS84
"7084","4845590",Butomus umbellatus,-92.949330000000003,45.270760000000003,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1998","1","1",NA,WGS84
"7085","4845620",Butomus umbellatus,-93.147679999999994,47.257539999999999,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2001","1","10",2001-01-10,WGS84
"7086","4845624",Butomus umbellatus,-93.527259999999998,44.264350000000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2001","1","13",2001-01-13,WGS84
"7087","4845712",Butomus umbellatus,-93.962249999999997,45.235779999999998,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2001","1","15",2001-01-15,WGS84
"7088","4845729",Butomus umbellatus,-95.899280000000005,46.724539999999998,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2001","1","8",2001-01-08,WGS84
"7089","4845738",Butomus umbellatus,-93.354230000000001,44.923099999999998,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2001","1","9",2001-01-09,WGS84
"7090","4845740",Butomus umbellatus,-93.608670000000004,44.931539999999998,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2001","1","9",2001-01-09,WGS84
"7091","4845881",Butomus umbellatus,-94.939639999999997,45.781129999999997,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2001","1","9",2001-01-09,WGS84
"7092","4845883",Butomus umbellatus,-94.914929999999998,45.850079999999998,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1997","1","1",NA,WGS84
"7093","4845905",Butomus umbellatus,-93.320959999999999,47.298800000000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1995","1","1",NA,WGS84
"7094","4845907",Butomus umbellatus,-93.575990000000004,47.490330000000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2001","1","14",2001-01-14,WGS84
"7095","4845909",Butomus umbellatus,-93.482569999999996,44.215870000000002,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2001","1","13",2001-01-13,WGS84
"7096","4845940",Butomus umbellatus,-93.605279999999993,44.229230000000001,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2001","1","8",2001-01-08,WGS84
"7097","4845947",Butomus umbellatus,-93.406559999999999,47.261180000000003,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2001","1","15",2001-01-15,WGS84
"7098","4845977",Butomus umbellatus,-93.543229999999994,44.225119999999997,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2001","1","8",2001-01-08,WGS84
"7099","4845995",Butomus umbellatus,-93.331609999999998,44.290550000000003,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1998","1","1",NA,WGS84
"7100","4846021",Butomus umbellatus,-93.221609999999998,44.915709999999997,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2001","1","9",2001-01-09,WGS84
"7101","4846040",Butomus umbellatus,-92.974879999999999,44.514370000000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2001","1","16",2001-01-16,WGS84
"7102","4846046",Butomus umbellatus,-93.020650000000003,44.803640000000001,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2001","1","15",2001-01-15,WGS84
"7103","4846047",Butomus umbellatus,-92.996359999999996,44.794860000000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2001","1","15",2001-01-15,WGS84
"7104","4846048",Butomus umbellatus,-93.007490000000004,44.783610000000003,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2001","1","15",2001-01-15,WGS84
"7105","4846049",Butomus umbellatus,-92.967240000000004,44.787630000000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2001","1","15",2001-01-15,WGS84
"7106","4846050",Butomus umbellatus,-93.026899999999998,44.844029999999997,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2001","1","15",2001-01-15,WGS84
"7107","4846260",Butomus umbellatus,-93.935990000000004,45.242570000000001,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2001","1","15",2001-01-15,WGS84
"7108","4882857",Butomus umbellatus,-111.593059999999994,50.051670000000001,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2001","1","16",2001-01-16,WGS84
"7109","4882935",Butomus umbellatus,-112.518180000000001,50.702330000000003,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2001","1","16",2001-01-16,WGS84
"7110","4882958",Butomus umbellatus,-111.667910000000006,50.134419999999999,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2001","1","16",2001-01-16,WGS84
"7111","4883147",Butomus umbellatus,-114.009429999999995,51.044519999999999,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2001","1","16",2001-01-16,WGS84
"7112","4883173",Butomus umbellatus,-113.845950000000002,51.011110000000002,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2001","1","16",2001-01-16,WGS84
"7113","4883306",Butomus umbellatus,-113.970619999999997,51.998100000000001,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2001","1","16",2001-01-16,WGS84
"7114","4883500",Butomus umbellatus,-113.258719999999997,53.531230000000001,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2001","1","16",2001-01-16,WGS84
"7115","4883896",Butomus umbellatus,-114.802000000000007,53.599609999999998,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2001","1","16",2001-01-16,WGS84
"7116","4884362",Butomus umbellatus,-114.094020000000000,51.792800000000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2014","7","29",NA,WGS84
"7117","4888357",Butomus umbellatus,-110.642529999999994,50.036529999999999,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2008","10","16",2008-10-16,WGS84
"7118","4889872",Butomus umbellatus,-95.920389999999998,46.720950000000002,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2001","1","17",2001-01-17,WGS84
"7119","4889874",Butomus umbellatus,-95.852540000000005,46.777819999999998,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2001","1","17",2001-01-17,WGS84
"7120","4889875",Butomus umbellatus,-95.816919999999996,46.789720000000003,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2001","1","17",2001-01-17,WGS84
"7121","4889876",Butomus umbellatus,-95.892110000000002,46.742690000000003,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2001","1","17",2001-01-17,WGS84
"7122","4889877",Butomus umbellatus,-95.904679999999999,46.723070000000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2001","1","17",2001-01-17,WGS84
"7123","4889879",Butomus umbellatus,-95.731769999999997,46.873109999999997,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2001","1","17",2001-01-17,WGS84
"7124","4889881",Butomus umbellatus,-95.894170000000003,46.774679999999996,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2001","1","17",2001-01-17,WGS84
"7125","4899360",Butomus umbellatus,-89.462869999999995,44.659920000000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2006","2","17",2006-02-17,WGS84
"7126","4910261",Butomus umbellatus,-82.581320000000005,42.018270000000001,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2007","3","17",2007-03-17,WGS84
"7127","4911057",Butomus umbellatus,-81.365110000000001,45.049329999999998,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2007","10","17",2007-10-17,WGS84
"7128","4914270",Butomus umbellatus,-115.173013999999995,48.081885000000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2017","7","18",2017-07-18,WGS84
"7129","4914271",Butomus umbellatus,-115.165841000000000,48.083362000000001,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2017","7","18",2017-07-18,WGS84
"7130","4914272",Butomus umbellatus,-115.158213000000003,48.082008000000002,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2017","7","18",2017-07-18,WGS84
"7131","4914273",Butomus umbellatus,-115.175646999999998,48.075733000000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2017","7","18",2017-07-18,WGS84
"7132","4999293",Butomus umbellatus,-94.559020000000004,49.763370000000002,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2008","7","17",2008-07-17,WGS84
"7133","5157379",Butomus umbellatus,-93.272559999999999,44.309350000000002,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2017","8","24",NA,WGS84
"7134","5157514",Butomus umbellatus,-114.777979999999999,53.593460000000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2017","8","22",NA,WGS84
"7135","5158685",Butomus umbellatus,-94.683220000000006,50.014279999999999,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2017","8","14",NA,WGS84
"7136","5159526",Butomus umbellatus,-92.988460000000003,44.762390000000003,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2009","4","17",2009-04-17,WGS84
"7138","5236086",Butomus umbellatus,-94.913399999999996,45.845239999999997,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2017","7","19",NA,WGS84
"7139","5786453",Butomus umbellatus,-113.714100000000002,52.476199999999999,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2006","5","18",2006-05-18,WGS84
"7141","7624991",Butomus umbellatus,-77.391170000000002,44.208179999999999,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2018","6","20",NA,WGS84
"7142","7625200",Butomus umbellatus,-94.880548000000005,47.594200000000001,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2017","8","8",2017-08-08,WGS84
"7143","7625201",Butomus umbellatus,-94.874347000000000,47.594889000000002,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2017","8","15",2017-08-15,WGS84
"7144","7625202",Butomus umbellatus,-94.866735000000006,47.592199000000001,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2017","8","15",2017-08-15,WGS84
"7145","7625203",Butomus umbellatus,-94.863618000000002,47.583767000000002,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2017","8","15",2017-08-15,WGS84
"7146","7625204",Butomus umbellatus,-94.869393000000002,47.578057999999999,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2017","8","15",2017-08-15,WGS84
"7147","7625205",Butomus umbellatus,-94.872574999999998,47.577827999999997,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2017","8","15",2017-08-15,WGS84
"7148","7625206",Butomus umbellatus,-94.878709999999998,47.579928000000002,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2017","8","15",2017-08-15,WGS84
"7149","7625207",Butomus umbellatus,-94.882024000000001,47.586424999999998,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2017","8","15",2017-08-15,WGS84
"7150","7630074",Butomus umbellatus,-94.112157699999997,45.178151900000003,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2007","6","18",2007-06-18,WGS84
"7151","7632693",Butomus umbellatus,-114.654600000000002,53.641060000000003,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2007","5","18",2007-05-18,WGS84
"7152","7637367",Butomus umbellatus,-112.861760000000004,42.795229999999997,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2018","7","25",NA,WGS84
"7153","7637390",Butomus umbellatus,-112.865480000000005,42.781329999999997,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2018","7","25",NA,WGS84
"7154","7637398",Butomus umbellatus,-112.832930000000005,42.807830000000003,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2018","7","25",NA,WGS84
"7155","7638282",Butomus umbellatus,-113.754900000000006,52.456139999999998,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2018","7","31",NA,WGS84
"7156","7642003",Butomus umbellatus,-113.455200000000005,51.101219999999998,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2018","7","17",NA,WGS84
"7157","7642005",Butomus umbellatus,-113.688000000000002,51.092239999999997,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2018","7","19",NA,WGS84
"7158","7642008",Butomus umbellatus,-113.769700000000000,50.999020000000002,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2007","12","18",2007-12-18,WGS84
"7159","7642009",Butomus umbellatus,-113.297600000000003,51.088569999999997,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2018","7","17",NA,WGS84
"7160","7642021",Butomus umbellatus,-113.768900000000002,50.996440000000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2007","11","18",2007-11-18,WGS84
"7161","7642028",Butomus umbellatus,-113.643699999999995,50.915419999999997,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2007","11","18",2007-11-18,WGS84
"7162","7642033",Butomus umbellatus,-113.650800000000004,50.917319999999997,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2007","11","18",2007-11-18,WGS84
"7163","7642034",Butomus umbellatus,-113.652400000000000,51.098640000000003,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2018","7","19",NA,WGS84
"7164","7642035",Butomus umbellatus,-113.714200000000005,51.095750000000002,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2018","7","27",NA,WGS84
"7165","7642037",Butomus umbellatus,-113.640900000000002,50.921300000000002,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2007","11","18",2007-11-18,WGS84
"7166","7642112",Butomus umbellatus,-113.833299999999994,51.019359999999999,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2018","7","31",NA,WGS84
"7168","7656068",Butomus umbellatus,-95.820430000000002,46.205680000000001,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2008","7","18",2008-07-18,WGS84
"7169","7660928",Butomus umbellatus,-93.257059999999996,46.775250000000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2018","7","30",NA,WGS84
"7170","7660942",Butomus umbellatus,-113.826729999999998,51.025399999999998,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2018","8","17",NA,WGS84
"7171","7661016",Butomus umbellatus,-113.816440000000000,51.050330000000002,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2018","8","17",NA,WGS84
"7172","7661073",Butomus umbellatus,-113.823200000000000,51.017490000000002,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2018","8","17",NA,WGS84
"7173","7661084",Butomus umbellatus,-113.817250000000001,51.060479999999998,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2018","8","17",NA,WGS84
"7174","7796678",Butomus umbellatus,-113.798500000000004,51.074970000000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2018","8","24",NA,WGS84
"7175","7806801",Butomus umbellatus,-75.092789999999994,45.317650000000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2018","8","27",NA,WGS84
"7176","7807251",Butomus umbellatus,-74.955410000000001,45.435310000000001,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2018","8","28",NA,WGS84
