"","fid","SciName","decimallon","decimallat","issues","countryCod","occurrence","coordinate","institutio","references","basisOfRec","year","month","day","eventDate","geodeticDa"
"532",4798,"Geranium lucidum",-2.57105,51.548999,"fpwktinv","GBR","PRESENT",707.1,"BRERC",NA,"HUMAN_OBSERVATION",1991,5,9,"1991-05-09","WGS84"
"533",4799,"Geranium lucidum",-3.521903,55.986911,"fpwktinv","GBR","PRESENT",70.7,"NTS",NA,"HUMAN_OBSERVATION",1991,5,1,"1991-05-01","WGS84"
"534",4800,"Geranium lucidum",-3.522079,55.991402,"fpwktinv","GBR","PRESENT",70.7,"NTS",NA,"HUMAN_OBSERVATION",1991,5,20,"1991-05-20","WGS84"
"535",4801,"Geranium lucidum",-1.224792,51.802737,"fpwktinv","GBR","PRESENT",70.7,"BSBI",NA,"HUMAN_OBSERVATION",1991,5,19,"1991-05-19","WGS84"
"536",4802,"Geranium lucidum",-1.210071,51.815226,"fpwktinv","GBR","PRESENT",70.7,"BSBI",NA,"HUMAN_OBSERVATION",1991,5,19,"1991-05-19","WGS84"
"537",4803,"Geranium lucidum",-1.483634,51.995664,"fpwktinv","GBR","PRESENT",70.7,"BSBI",NA,"HUMAN_OBSERVATION",1991,5,27,"1991-05-27","WGS84"
"538",4804,"Geranium lucidum",17.713816,58.981568,"gass84","SWE","PRESENT",50,"ArtDatabanken",NA,"HUMAN_OBSERVATION",1991,6,1,"1991-06-01","WGS84"
"539",4805,"Geranium lucidum",-2.683321,51.34159,"fpwktinv","GBR","PRESENT",707.1,"BRERC",NA,"HUMAN_OBSERVATION",1991,6,19,"1991-06-19","WGS84"
"540",4809,"Geranium lucidum",1.427225,52.399324,"fpwktinv","GBR","PRESENT",70.7,"BSBI",NA,"HUMAN_OBSERVATION",1991,6,1,"1991-06-01","WGS84"
"541",4810,"Geranium lucidum",-1.364432,51.876402,"fpwktinv","GBR","PRESENT",70.7,"BSBI",NA,"HUMAN_OBSERVATION",1991,6,22,"1991-06-22","WGS84"
"542",4812,"Geranium lucidum",12.248331,58.021232,"cdround,gass84","SWE","PRESENT",100,"ArtDatabanken",NA,"HUMAN_OBSERVATION",1991,7,23,"1991-07-23","WGS84"
"543",4813,"Geranium lucidum",12.874619,58.580697,"cdround,gass84","SWE","PRESENT",100,"ArtDatabanken",NA,"HUMAN_OBSERVATION",1991,7,20,"1991-07-20","WGS84"
"544",4814,"Geranium lucidum",14.753391,58.08637,"gass84","SWE","PRESENT",100,"ArtDatabanken",NA,"HUMAN_OBSERVATION",1991,7,2,"1991-07-02","WGS84"
"545",4816,"Geranium lucidum",14.241989,56.131729,"gass84","SWE","PRESENT",100,"Lunds Botaniska f<U+FFFD>rening",NA,"HUMAN_OBSERVATION",1991,7,16,"1991-07-16","WGS84"
"546",4818,"Geranium lucidum",15.972109,57.339934,"gass84","SWE","PRESENT",50,"F<U+FFFD>reningen Sm<U+FFFD>lands flora",NA,"HUMAN_OBSERVATION",1991,7,1,"1991-07-01","WGS84"
"547",4819,"Geranium lucidum",-5.266715,56.256861,"fpwktinv","GBR","PRESENT",70.7,"BSBI",NA,"HUMAN_OBSERVATION",1991,8,24,"1991-08-24","WGS84"
"548",4822,"Geranium lucidum",16.379971,57.616197,"gass84","SWE","PRESENT",50,"F<U+FFFD>reningen Sm<U+FFFD>lands flora",NA,"HUMAN_OBSERVATION",1991,12,31,"1991-01-01","WGS84"
"549",4823,"Geranium lucidum",15.275771,57.376638,"gass84","SWE","PRESENT",50,"F<U+FFFD>reningen Sm<U+FFFD>lands flora",NA,"HUMAN_OBSERVATION",1991,12,31,"1989-01-01","WGS84"
"550",4824,"Geranium lucidum",14.095187,57.059873,"cdround,gass84","SWE","PRESENT",50,"F<U+FFFD>reningen Sm<U+FFFD>lands flora",NA,"HUMAN_OBSERVATION",1991,12,31,"1991-01-01","WGS84"
"551",4825,"Geranium lucidum",15.018268,58.063995,"cdround,gass84","SWE","PRESENT",50,"F<U+FFFD>reningen Sm<U+FFFD>lands flora",NA,"HUMAN_OBSERVATION",1991,12,31,"1991-01-01","WGS84"
"552",4826,"Geranium lucidum",14.702097,57.988018,"cdround,gass84","SWE","PRESENT",50,"F<U+FFFD>reningen Sm<U+FFFD>lands flora",NA,"HUMAN_OBSERVATION",1991,12,31,"1991-01-01","WGS84"
"553",4828,"Geranium lucidum",14.267546,57.791332,"cdround,gass84","SWE","PRESENT",50,"F<U+FFFD>reningen Sm<U+FFFD>lands flora",NA,"HUMAN_OBSERVATION",1991,12,31,"1991-01-01","WGS84"
"554",4829,"Geranium lucidum",16.068552,58.053592,"gass84","SWE","PRESENT",50,"F<U+FFFD>reningen Sm<U+FFFD>lands flora",NA,"HUMAN_OBSERVATION",1991,12,31,"1991-01-01","WGS84"
"555",4830,"Geranium lucidum",15.318054,56.19415,"gass84","SWE","PRESENT",100,"F<U+FFFD>reningen Blekinges flora",NA,"HUMAN_OBSERVATION",1991,12,31,"1991-01-01","WGS84"
"556",4831,"Geranium lucidum",15.839913,56.139428,"cdround,gass84","SWE","PRESENT",100,"F<U+FFFD>reningen Blekinges flora",NA,"HUMAN_OBSERVATION",1991,12,31,"1989-01-01","WGS84"
"557",4832,"Geranium lucidum",15.640118,56.218353,"cdround,gass84","SWE","PRESENT",100,"F<U+FFFD>reningen Blekinges flora",NA,"HUMAN_OBSERVATION",1991,12,31,"1991-01-01","WGS84"
"558",4833,"Geranium lucidum",15.604734,56.20393,"gass84","SWE","PRESENT",100,"F<U+FFFD>reningen Blekinges flora",NA,"HUMAN_OBSERVATION",1991,12,31,"1991-01-01","WGS84"
"559",4834,"Geranium lucidum",-2.729619,51.409199,"fpwktinv","GBR","PRESENT",70.7,"BRERC",NA,"HUMAN_OBSERVATION",1991,12,31,"1991-12-31","WGS84"
"560",4835,"Geranium lucidum",-2.514381,51.639175,"fpwktinv","GBR","PRESENT",707.1,"BRERC",NA,"HUMAN_OBSERVATION",1991,12,31,"1991-12-31","WGS84"
"561",4836,"Geranium lucidum",-2.456221,51.60345,"fpwktinv","GBR","PRESENT",707.1,"BRERC",NA,"HUMAN_OBSERVATION",1991,12,31,"1991-12-31","WGS84"
"562",4837,"Geranium lucidum",-1.932544,54.184257,"fpwktinv","GBR","PRESENT",707.1,"BSBI",NA,"HUMAN_OBSERVATION",1991,1,1,"1991-01-01","WGS84"
"563",4838,"Geranium lucidum",-2.345567,54.16495,"fpwktinv","GBR","PRESENT",7.1,"YWT",NA,"HUMAN_OBSERVATION",1991,1,1,"1991-01-01","WGS84"
"564",4839,"Geranium lucidum",-7.716873,54.259042,"fpwktinv","GBR","PRESENT",707.1,"CEDaR",NA,"HUMAN_OBSERVATION",1990,1,5,"1990-01-05","WGS84"
"565",4840,"Geranium lucidum",-2.556959,51.576041,"fpwktinv","GBR","PRESENT",707.1,"BRERC",NA,"HUMAN_OBSERVATION",1990,2,5,"1990-02-05","WGS84"
"566",4841,"Geranium lucidum",-2.444511,51.882221,"fpwktinv","GBR","PRESENT",707.1,"Gloucestershire Centre for Environmental Records",NA,"HUMAN_OBSERVATION",1990,3,30,"1990-03-30","WGS84"
"567",4842,"Geranium lucidum",13.596882,58.663402,"cdround,gass84","SWE","PRESENT",100,"ArtDatabanken",NA,"HUMAN_OBSERVATION",1990,4,28,"1990-04-28","WGS84"
"568",4843,"Geranium lucidum",-0.04,38.66,"gass84,colmano,inmano","ESP","PRESENT",707,"BDBCV",NA,"PRESERVED_SPECIMEN",1990,4,13,"1990-04-13","WGS84"
"569",4844,"Geranium lucidum",16.160943,57.289259,"gass84","SWE","PRESENT",50,"F<U+FFFD>reningen Sm<U+FFFD>lands flora",NA,"HUMAN_OBSERVATION",1990,4,12,"1990-04-12","WGS84"
"570",4845,"Geranium lucidum",16.475695,57.224667,"cdround,gass84","SWE","PRESENT",500,"F<U+FFFD>reningen Sm<U+FFFD>lands flora",NA,"HUMAN_OBSERVATION",1990,4,12,"1990-04-12","WGS84"
"571",4846,"Geranium lucidum",-2.324227,51.31616,"fpwktinv","GBR","PRESENT",707.1,"BRERC",NA,"HUMAN_OBSERVATION",1990,4,30,"1990-04-30","WGS84"
"572",4847,"Geranium lucidum",-2.382068,51.369936,"fpwktinv","GBR","PRESENT",707.1,"BRERC",NA,"HUMAN_OBSERVATION",1990,4,22,"1990-04-22","WGS84"
"573",4848,"Geranium lucidum",-7.823823,54.367049,"fpwktinv","GBR","PRESENT",707.1,"CEDaR",NA,"HUMAN_OBSERVATION",1990,4,20,"1990-04-20","WGS84"
"574",4849,"Geranium lucidum",-122.9563,44.0184,"gass84,incomis,inmafu","USA","PRESENT",804.67,"OSC",NA,"PRESERVED_SPECIMEN",1990,5,18,"1990-05-18","WGS84"
"575",4850,"Geranium lucidum",14.016045,57.043046,"cdround,gass84","SWE","PRESENT",100,"ArtDatabanken",NA,"HUMAN_OBSERVATION",1990,5,31,"1990-05-31","WGS84"
"576",4852,"Geranium lucidum",13.883463,58.780249,"cdround,gass84","SWE","PRESENT",100,"ArtDatabanken",NA,"HUMAN_OBSERVATION",1990,5,31,"1990-05-31","WGS84"
"577",4853,"Geranium lucidum",12.132502,58.1761,"cdround,gass84","SWE","PRESENT",100,"ArtDatabanken",NA,"HUMAN_OBSERVATION",1990,5,7,"1990-05-07","WGS84"
"578",4854,"Geranium lucidum",13.372411,58.594686,"gass84","SWE","PRESENT",100,"ArtDatabanken",NA,"HUMAN_OBSERVATION",1990,5,23,"1990-05-23","WGS84"
"579",4855,"Geranium lucidum",12.433034,58.397337,"cdround,gass84","SWE","PRESENT",497,"ArtDatabanken",NA,"HUMAN_OBSERVATION",1990,5,20,"1990-05-20","WGS84"
"580",4856,"Geranium lucidum",-3.61,38.41,"gass84,osiic,colmafu,inmafu","ESP","PRESENT",707,"VAL",NA,"PRESERVED_SPECIMEN",1990,5,3,"1990-05-03","WGS84"
"581",4857,"Geranium lucidum",0.11,40.71,"gass84,colmano,inmano","ESP","PRESENT",707,"BDBCV",NA,"HUMAN_OBSERVATION",1990,5,5,"1990-05-05","WGS84"
"582",4859,"Geranium lucidum",-4.034564,54.859217,"fpwktinv","GBR","PRESENT",707.1,"BSBI",NA,"HUMAN_OBSERVATION",1990,5,24,"1990-05-24","WGS84"
"583",4860,"Geranium lucidum",-2.353546,51.397,"fpwktinv","GBR","PRESENT",707.1,"BRERC",NA,"HUMAN_OBSERVATION",1990,5,5,"1990-05-05","WGS84"
"584",4862,"Geranium lucidum",-0.276442,51.969351,"fpwktinv","GBR","PRESENT",707.1,"Hertfordshire Natural History Society Flora Group",NA,"HUMAN_OBSERVATION",1990,5,2,"1990-05-02","WGS84"
"585",4863,"Geranium lucidum",-2.8,38,"gass84,colmano,diffown","ESP","PRESENT",632,"BCN",NA,"PRESERVED_SPECIMEN",1990,5,13,"1990-05-13","WGS84"
"586",4864,"Geranium lucidum",-3.077674,52.806401,"fpwktinv","GBR","PRESENT",70.7,"SEDN",NA,"HUMAN_OBSERVATION",1990,5,1,"1990-05-01","WGS84"
"587",4865,"Geranium lucidum",-0.269808,51.971501,"fpwktinv","GBR","PRESENT",70.7,"BSBI",NA,"HUMAN_OBSERVATION",1990,5,2,"1990-05-02","WGS84"
"588",4867,"Geranium lucidum",-1.302174,51.956968,"fpwktinv","GBR","PRESENT",70.7,"BSBI",NA,"HUMAN_OBSERVATION",1990,5,7,"1990-05-07","WGS84"
"589",4868,"Geranium lucidum",-1.641335,54.19273,"fpwktinv","GBR","PRESENT",707.1,"BSBI",NA,"HUMAN_OBSERVATION",1990,5,12,"1990-05-12","WGS84"
"590",4869,"Geranium lucidum",13.417201,58.56858,"cdround,gass84","SWE","PRESENT",100,"ArtDatabanken",NA,"HUMAN_OBSERVATION",1990,6,27,"1990-06-27","WGS84"
"591",4870,"Geranium lucidum",13.600404,58.689503,"cdround,gass84","SWE","PRESENT",100,"ArtDatabanken",NA,"HUMAN_OBSERVATION",1990,6,9,"1990-06-09","WGS84"
"592",4871,"Geranium lucidum",13.004344,55.496133,"gass84","SWE","PRESENT",100,"Lunds Botaniska f<U+FFFD>rening",NA,"HUMAN_OBSERVATION",1990,6,18,"1990-06-18","WGS84"
"593",4872,"Geranium lucidum",14.287732,56.154756,"cdround,gass84","SWE","PRESENT",100,"Lunds Botaniska f<U+FFFD>rening",NA,"HUMAN_OBSERVATION",1990,6,6,"1990-06-06","WGS84"
"594",4873,"Geranium lucidum",13.534485,55.387627,"gass84","SWE","PRESENT",100,"Lunds Botaniska f<U+FFFD>rening",NA,"HUMAN_OBSERVATION",1990,6,13,"1990-06-13","WGS84"
"595",4874,"Geranium lucidum",13.507679,55.387127,"gass84","SWE","PRESENT",100,"Lunds Botaniska f<U+FFFD>rening",NA,"HUMAN_OBSERVATION",1990,6,15,"1990-06-15","WGS84"
"596",4875,"Geranium lucidum",16.425363,57.333132,"cdround,gass84","SWE","PRESENT",50,"F<U+FFFD>reningen Sm<U+FFFD>lands flora",NA,"HUMAN_OBSERVATION",1990,6,4,"1990-06-04","WGS84"
"597",4876,"Geranium lucidum",16.103649,57.382793,"gass84","SWE","PRESENT",50,"F<U+FFFD>reningen Sm<U+FFFD>lands flora",NA,"HUMAN_OBSERVATION",1990,6,1,"1990-06-01","WGS84"
"598",4877,"Geranium lucidum",9.693136,59.149007,"cdround,gass84","NOR","PRESENT",100,"nbf",NA,"HUMAN_OBSERVATION",1990,6,15,"1990-06-15","WGS84"
"599",4878,"Geranium lucidum",-1.799889,53.087547,"fpwktinv","GBR","PRESENT",707.1,"Natural England",NA,"HUMAN_OBSERVATION",1990,6,13,"1990-06-13","WGS84"
"600",4879,"Geranium lucidum",-2.182318,51.712091,"fpwktinv","GBR","PRESENT",707.1,"Gloucestershire Centre for Environmental Records",NA,"HUMAN_OBSERVATION",1990,6,7,"1990-06-07","WGS84"
"601",4880,"Geranium lucidum",-5.218572,55.91381,"fpwktinv","GBR","PRESENT",70.7,"BSBI",NA,"HUMAN_OBSERVATION",1990,6,6,"1990-06-06","WGS84"
"602",4884,"Geranium lucidum",-2.32304,51.453286,"fpwktinv","GBR","PRESENT",70.7,"BRERC",NA,"HUMAN_OBSERVATION",1990,6,9,"1990-06-09","WGS84"
"603",4885,"Geranium lucidum",-2.426166,51.477683,"fpwktinv","GBR","PRESENT",707.1,"BRERC",NA,"HUMAN_OBSERVATION",1990,6,6,"1990-06-06","WGS84"
"604",4887,"Geranium lucidum",-2.162317,54.166191,"fpwktinv","GBR","PRESENT",707.1,"BSBI",NA,"HUMAN_OBSERVATION",1990,6,1,"1990-06-01","WGS84"
"605",4888,"Geranium lucidum",16.369613,57.161881,"gass84","SWE","PRESENT",50,"F<U+FFFD>reningen Sm<U+FFFD>lands flora",NA,"HUMAN_OBSERVATION",1990,7,30,"1990-07-30","WGS84"
"606",4889,"Geranium lucidum",16.568087,57.730136,"cdround,gass84","SWE","PRESENT",50,"F<U+FFFD>reningen Sm<U+FFFD>lands flora",NA,"HUMAN_OBSERVATION",1990,7,4,"1990-07-04","WGS84"
"607",4890,"Geranium lucidum",-1.69474,53.177214,"fpwktinv","GBR","PRESENT",707.1,"Natural England",NA,"HUMAN_OBSERVATION",1990,7,2,"1990-07-02","WGS84"
"608",4891,"Geranium lucidum",-1.653578,51.866818,"fpwktinv","GBR","PRESENT",70.7,"BSBI",NA,"HUMAN_OBSERVATION",1990,7,27,"1990-07-27","WGS84"
"609",4892,"Geranium lucidum",-2.024428,54.094399,"fpwktinv","GBR","PRESENT",707.1,"BSBI",NA,"HUMAN_OBSERVATION",1990,7,1,"1990-07-01","WGS84"
"610",4894,"Geranium lucidum",-3.391994,51.771871,"fpwktinv","GBR","PRESENT",70.7,"SEWBReC",NA,"HUMAN_OBSERVATION",1990,8,1,"1990-08-01","WGS84"
"611",4895,"Geranium lucidum",15.782133,58.551079,"gass84","SWE","PRESENT",50,"L<U+FFFD>nsstyrelsen <U+FFFD>sterg<U+FFFD>tland",NA,"HUMAN_OBSERVATION",1990,9,1,"1978-07-15","WGS84"
"612",4897,"Geranium lucidum",12.090964,57.405123,"gass84","SWE","PRESENT",250,"Hallands botaniska f<U+FFFD>rening",NA,"HUMAN_OBSERVATION",1990,9,1,"1984-05-01","WGS84"
"613",4899,"Geranium lucidum",-2.498846,51.540337,"fpwktinv","GBR","PRESENT",707.1,"BRERC",NA,"HUMAN_OBSERVATION",1990,9,30,"1990-09-30","WGS84"
"614",4901,"Geranium lucidum",-7.90068,54.394087,"fpwktinv","GBR","PRESENT",707.1,"CEDaR",NA,"HUMAN_OBSERVATION",1990,10,15,"1990-10-15","WGS84"
"615",4903,"Geranium lucidum",13.078923,57.027664,"gass84","SWE","PRESENT",50,"Hallands botaniska f<U+FFFD>rening",NA,"HUMAN_OBSERVATION",1990,12,31,"1990-01-01","WGS84"
"616",4904,"Geranium lucidum",15.769637,58.215016,"cdround,gass84","SWE","PRESENT",10,"ArtDatabanken",NA,"HUMAN_OBSERVATION",1990,12,31,"1990-01-01","WGS84"
"617",4905,"Geranium lucidum",14.871951,57.697556,"cdround,gass84","SWE","PRESENT",50,"F<U+FFFD>reningen Sm<U+FFFD>lands flora",NA,"HUMAN_OBSERVATION",1990,12,31,"1990-01-01","WGS84"
"618",4906,"Geranium lucidum",15.49416,57.30284,"gass84","SWE","PRESENT",50,"F<U+FFFD>reningen Sm<U+FFFD>lands flora",NA,"HUMAN_OBSERVATION",1990,12,31,"1986-01-01","WGS84"
"619",4907,"Geranium lucidum",15.995734,57.08937,"gass84","SWE","PRESENT",50,"F<U+FFFD>reningen Sm<U+FFFD>lands flora",NA,"HUMAN_OBSERVATION",1990,12,31,"1990-01-01","WGS84"
"620",4908,"Geranium lucidum",16.29261,57.715332,"cdround,gass84","SWE","PRESENT",50,"F<U+FFFD>reningen Sm<U+FFFD>lands flora",NA,"HUMAN_OBSERVATION",1990,12,31,"1985-01-01","WGS84"
"621",4909,"Geranium lucidum",15.293719,57.28153,"cdround,gass84","SWE","PRESENT",50,"F<U+FFFD>reningen Sm<U+FFFD>lands flora",NA,"HUMAN_OBSERVATION",1990,12,31,"1987-01-01","WGS84"
"622",4910,"Geranium lucidum",15.832088,56.577648,"gass84","SWE","PRESENT",50,"F<U+FFFD>reningen Sm<U+FFFD>lands flora",NA,"HUMAN_OBSERVATION",1990,12,31,"1990-01-01","WGS84"
"623",4911,"Geranium lucidum",16.489871,57.676711,"cdround,gass84","SWE","PRESENT",50,"F<U+FFFD>reningen Sm<U+FFFD>lands flora",NA,"HUMAN_OBSERVATION",1990,12,31,"1990-01-01","WGS84"
"624",4912,"Geranium lucidum",16.351072,57.698036,"cdround,gass84","SWE","PRESENT",50,"F<U+FFFD>reningen Sm<U+FFFD>lands flora",NA,"HUMAN_OBSERVATION",1990,12,31,"1979-01-01","WGS84"
"625",4913,"Geranium lucidum",14.620728,57.06864,"gass84","SWE","PRESENT",50,"F<U+FFFD>reningen Sm<U+FFFD>lands flora",NA,"HUMAN_OBSERVATION",1990,12,31,"1978-01-01","WGS84"
"626",4914,"Geranium lucidum",15.288625,57.643375,"cdround,gass84","SWE","PRESENT",50,"F<U+FFFD>reningen Sm<U+FFFD>lands flora",NA,"HUMAN_OBSERVATION",1990,12,31,"1990-01-01","WGS84"
"627",4915,"Geranium lucidum",15.895536,57.261889,"cdround,gass84","SWE","PRESENT",50,"F<U+FFFD>reningen Sm<U+FFFD>lands flora",NA,"HUMAN_OBSERVATION",1990,12,31,"1990-01-01","WGS84"
"628",4916,"Geranium lucidum",15.814194,56.60459,"gass84","SWE","PRESENT",50,"F<U+FFFD>reningen Sm<U+FFFD>lands flora",NA,"HUMAN_OBSERVATION",1990,12,31,"1990-01-01","WGS84"
"629",4917,"Geranium lucidum",15.991135,56.493994,"gass84","SWE","PRESENT",50,"F<U+FFFD>reningen Sm<U+FFFD>lands flora",NA,"HUMAN_OBSERVATION",1990,12,31,"1990-01-01","WGS84"
"630",4918,"Geranium lucidum",14.779874,57.572923,"gass84","SWE","PRESENT",50,"F<U+FFFD>reningen Sm<U+FFFD>lands flora",NA,"HUMAN_OBSERVATION",1990,12,31,"1986-01-01","WGS84"
"631",4919,"Geranium lucidum",14.557469,58.014514,"cdround,gass84","SWE","PRESENT",50,"F<U+FFFD>reningen Sm<U+FFFD>lands flora",NA,"HUMAN_OBSERVATION",1990,12,31,"1986-01-01","WGS84"
"632",4920,"Geranium lucidum",16.428597,57.817996,"gass84","SWE","PRESENT",50,"F<U+FFFD>reningen Sm<U+FFFD>lands flora",NA,"HUMAN_OBSERVATION",1990,12,31,"1990-01-01","WGS84"
"633",4921,"Geranium lucidum",16.368823,57.760809,"cdround,gass84","SWE","PRESENT",50,"F<U+FFFD>reningen Sm<U+FFFD>lands flora",NA,"HUMAN_OBSERVATION",1990,12,31,"1986-01-01","WGS84"
"634",4927,"Geranium lucidum",14.498117,57.902125,"cdround,gass84","SWE","PRESENT",500,"F<U+FFFD>reningen Sm<U+FFFD>lands flora",NA,"HUMAN_OBSERVATION",1990,12,31,"1990-01-01","WGS84"
"635",4928,"Geranium lucidum",14.133536,57.816575,"cdround,gass84","SWE","PRESENT",50,"F<U+FFFD>reningen Sm<U+FFFD>lands flora",NA,"HUMAN_OBSERVATION",1990,12,31,"1990-01-01","WGS84"
"636",4930,"Geranium lucidum",14.945667,56.206489,"cdround,gass84","SWE","PRESENT",100,"F<U+FFFD>reningen Blekinges flora",NA,"HUMAN_OBSERVATION",1990,12,31,"1989-01-01","WGS84"
"637",4931,"Geranium lucidum",15.559665,56.195765,"gass84","SWE","PRESENT",100,"F<U+FFFD>reningen Blekinges flora",NA,"HUMAN_OBSERVATION",1990,12,31,"1988-01-01","WGS84"
"638",4932,"Geranium lucidum",15.033082,56.186413,"gass84","SWE","PRESENT",100,"F<U+FFFD>reningen Blekinges flora",NA,"HUMAN_OBSERVATION",1990,12,31,"1989-01-01","WGS84"
"639",4933,"Geranium lucidum",15.06481,56.211755,"cdround,gass84","SWE","PRESENT",100,"F<U+FFFD>reningen Blekinges flora",NA,"HUMAN_OBSERVATION",1990,12,31,"1989-01-01","WGS84"
"640",4934,"Geranium lucidum",15.585087,56.257783,"gass84","SWE","PRESENT",100,"F<U+FFFD>reningen Blekinges flora",NA,"HUMAN_OBSERVATION",1990,12,31,"1990-01-01","WGS84"
"641",4935,"Geranium lucidum",15.554653,56.223598,"gass84","SWE","PRESENT",100,"F<U+FFFD>reningen Blekinges flora",NA,"HUMAN_OBSERVATION",1990,12,31,"1980-01-01","WGS84"
"642",4936,"Geranium lucidum",15.480254,56.252164,"gass84","SWE","PRESENT",100,"F<U+FFFD>reningen Blekinges flora",NA,"HUMAN_OBSERVATION",1990,12,31,"1990-01-01","WGS84"
"643",4937,"Geranium lucidum",15.442049,56.367913,"gass84","SWE","PRESENT",100,"F<U+FFFD>reningen Blekinges flora",NA,"HUMAN_OBSERVATION",1990,12,31,"1980-01-01","WGS84"
"644",4939,"Geranium lucidum",-5.130568,56.684674,"fpwktinv","GBR","PRESENT",70.7,"BSBI",NA,"HUMAN_OBSERVATION",1990,1,1,"1990-01-01","WGS84"
"645",4941,"Geranium lucidum",-0.209065,51.833467,"fpwktinv","GBR","PRESENT",707.1,"Hertfordshire Natural History Society Flora Group",NA,"HUMAN_OBSERVATION",1990,1,1,"1990-01-01","WGS84"
"646",4942,"Geranium lucidum",-7.470911,54.294148,"fpwktinv","GBR","PRESENT",707.1,"CEDaR",NA,"HUMAN_OBSERVATION",1990,1,1,"1990-01-01","WGS84"
"647",4943,"Geranium lucidum",-0.532932,51.715215,"fpwktinv","GBR","PRESENT",70.7,"BSBI",NA,"HUMAN_OBSERVATION",1990,1,1,"1990-01-01","WGS84"
"648",4944,"Geranium lucidum",-1.229239,51.711954,"fpwktinv","GBR","PRESENT",70.7,"BSBI",NA,"HUMAN_OBSERVATION",1990,1,1,"1990-01-01","WGS84"
"649",4945,"Geranium lucidum",0.95855,52.008191,"fpwktinv","GBR","PRESENT",70.7,"BSBI",NA,"HUMAN_OBSERVATION",1990,1,1,"1990-01-01","WGS84"
"650",4946,"Geranium lucidum",-0.212638,51.83487,"fpwktinv","GBR","PRESENT",70.7,"BSBI",NA,"HUMAN_OBSERVATION",1990,1,1,"1990-01-01","WGS84"
"651",4948,"Geranium lucidum",-0.181892,51.985463,"fpwktinv","GBR","PRESENT",70.7,"BSBI",NA,"HUMAN_OBSERVATION",1989,1,12,"1989-01-12","WGS84"
"652",4949,"Geranium lucidum",13.726599,58.511101,"cdround,gass84","SWE","PRESENT",100,"ArtDatabanken",NA,"HUMAN_OBSERVATION",1989,2,19,"1989-02-19","WGS84"
"653",4950,"Geranium lucidum",35.124996,31.811861,"cdround,gass84","ISR","PRESENT",1000,"INPA",NA,"OBSERVATION",1989,3,24,"1989-03-24","WGS84"
"654",4951,"Geranium lucidum",-5.369121,56.337722,"fpwktinv","GBR","PRESENT",70.7,"BSBI",NA,"HUMAN_OBSERVATION",1989,3,5,"1989-03-05","WGS84"
"655",4953,"Geranium lucidum",-3.650724,51.493812,"fpwktinv","GBR","PRESENT",707.1,"SEWBReC",NA,"HUMAN_OBSERVATION",1989,3,1,"1989-03-01","WGS84"
"656",4954,"Geranium lucidum",17.653117,58.944334,"cdround,gass84","SWE","PRESENT",10,"ArtDatabanken",NA,"HUMAN_OBSERVATION",1989,4,22,"1989-04-22","WGS84"
"657",4955,"Geranium lucidum",-0.61,40,"gass84,osiic,colmafu,inmafu","ESP","PRESENT",707,"VAL",NA,"PRESERVED_SPECIMEN",1989,4,16,"1989-04-16","WGS84"
"658",4956,"Geranium lucidum",14.294307,56.151243,"gass84","SWE","PRESENT",100,"Lunds Botaniska f<U+FFFD>rening",NA,"HUMAN_OBSERVATION",1989,4,28,"1989-04-28","WGS84"
"659",4957,"Geranium lucidum",-3.402985,51.985738,"fpwktinv","GBR","PRESENT",70.7,"BIS",NA,"HUMAN_OBSERVATION",1989,4,24,"1989-04-24","WGS84"
"660",4958,"Geranium lucidum",-3.104486,51.868435,"fpwktinv","GBR","PRESENT",70.7,"BIS",NA,"HUMAN_OBSERVATION",1989,4,24,"1989-04-24","WGS84"
"661",4959,"Geranium lucidum",-3.251011,51.914622,"fpwktinv","GBR","PRESENT",70.7,"BIS",NA,"HUMAN_OBSERVATION",1989,4,24,"1989-04-24","WGS84"
"662",4960,"Geranium lucidum",-5.426831,56.385585,"fpwktinv","GBR","PRESENT",70.7,"BSBI",NA,"HUMAN_OBSERVATION",1989,4,30,"1989-04-30","WGS84"
"663",4964,"Geranium lucidum",-2.425247,51.378778,"fpwktinv","GBR","PRESENT",707.1,"BRERC",NA,"HUMAN_OBSERVATION",1989,4,9,"1989-04-09","WGS84"
"664",4966,"Geranium lucidum",-7.870147,54.313206,"fpwktinv","GBR","PRESENT",707.1,"CEDaR",NA,"HUMAN_OBSERVATION",1989,4,23,"1989-04-23","WGS84"
"665",4967,"Geranium lucidum",10.5277273,59.91825661,"cdrep,colmafu","NOR","PRESENT",707,"TROM",NA,"PRESERVED_SPECIMEN",1989,5,15,"1989-05-15","WGS84"
"666",4969,"Geranium lucidum",16.126673,57.354,"cdround,gass84","SWE","PRESENT",50,"F<U+FFFD>reningen Sm<U+FFFD>lands flora",NA,"HUMAN_OBSERVATION",1989,5,10,"1989-05-10","WGS84"
"667",4970,"Geranium lucidum",-1.695313,53.096315,"fpwktinv","GBR","PRESENT",707.1,"Natural England",NA,"HUMAN_OBSERVATION",1989,5,10,"1989-05-10","WGS84"
"668",4971,"Geranium lucidum",-3.309574,51.828566,"fpwktinv","GBR","PRESENT",70.7,"BIS",NA,"HUMAN_OBSERVATION",1989,5,15,"1989-05-15","WGS84"
