"","fid","SciName","decimallon","decimallat","issues","countryCod","occurrence","coordinate","institutio","references","basisOfRec","year","month","day","eventDate","geodeticDa"
"4110",5473,"Geranium lucidum",-2.296985,51.541022,"fpwktinv","GBR","PRESENT",707.1,"BRERC",NA,"HUMAN_OBSERVATION",1984,6,12,"1984-06-12","WGS84"
"4111",5474,"Geranium lucidum",-2.412743,51.585629,"fpwktinv","GBR","PRESENT",707.1,"BRERC",NA,"HUMAN_OBSERVATION",1984,6,4,"1984-06-04","WGS84"
"4112",5475,"Geranium lucidum",-2.855246,51.322477,"fpwktinv","GBR","PRESENT",707.1,"BRERC",NA,"HUMAN_OBSERVATION",1984,6,17,"1984-06-17","WGS84"
"4113",5477,"Geranium lucidum",11.280019,58.549598,"cdround,gass84","SWE","PRESENT",100,"ArtDatabanken",NA,"HUMAN_OBSERVATION",1984,7,10,"1984-07-10","WGS84"
"4114",5478,"Geranium lucidum",11.318907,58.507811,"cdround,gass84","SWE","PRESENT",250,"ArtDatabanken",NA,"HUMAN_OBSERVATION",1984,7,11,"1984-07-11","WGS84"
"4115",5480,"Geranium lucidum",-2.6852,51.467463,"fpwktinv","GBR","PRESENT",707.1,"BRERC",NA,"HUMAN_OBSERVATION",1984,7,26,"1984-07-26","WGS84"
"4116",5481,"Geranium lucidum",-2.66949,51.377637,"fpwktinv","GBR","PRESENT",707.1,"BRERC",NA,"HUMAN_OBSERVATION",1984,7,23,"1984-07-23","WGS84"
"4117",5482,"Geranium lucidum",-2.570488,51.504044,"fpwktinv","GBR","PRESENT",707.1,"BRERC",NA,"HUMAN_OBSERVATION",1984,7,11,"1984-07-11","WGS84"
"4118",5484,"Geranium lucidum",-2.412987,51.612602,"fpwktinv","GBR","PRESENT",707.1,"BRERC",NA,"HUMAN_OBSERVATION",1984,8,14,"1984-08-14","WGS84"
"4119",5486,"Geranium lucidum",-7.77796,54.313072,"fpwktinv","GBR","PRESENT",707.1,"CEDaR",NA,"HUMAN_OBSERVATION",1984,9,22,"1984-09-22","WGS84"
"4120",5487,"Geranium lucidum",-3.310318,56.412549,"fpwktinv","GBR","PRESENT",70.7,"BSBI",NA,"HUMAN_OBSERVATION",1984,11,28,"1984-11-28","WGS84"
"4121",5489,"Geranium lucidum",15.069958,56.363564,"cdround,gass84","SWE","PRESENT",100,"L<U+FFFD>nsstyrelsen Blekinge",NA,"HUMAN_OBSERVATION",1984,12,31,"1983-01-01","WGS84"
"4122",5490,"Geranium lucidum",15.852696,57.45946,"gass84","SWE","PRESENT",50,"F<U+FFFD>reningen Sm<U+FFFD>lands flora",NA,"HUMAN_OBSERVATION",1984,12,31,"1984-01-01","WGS84"
"4123",5491,"Geranium lucidum",16.219747,57.652739,"cdround,gass84","SWE","PRESENT",50,"F<U+FFFD>reningen Sm<U+FFFD>lands flora",NA,"HUMAN_OBSERVATION",1984,12,31,"1983-01-01","WGS84"
"4124",5492,"Geranium lucidum",14.963381,58.020542,"cdround,gass84","SWE","PRESENT",50,"F<U+FFFD>reningen Sm<U+FFFD>lands flora",NA,"HUMAN_OBSERVATION",1984,12,31,"1983-01-01","WGS84"
"4125",5493,"Geranium lucidum",14.617853,56.176828,"gass84","SWE","PRESENT",100,"F<U+FFFD>reningen Blekinges flora",NA,"HUMAN_OBSERVATION",1984,12,31,"1983-01-01","WGS84"
"4126",5494,"Geranium lucidum",15.074701,56.368982,"cdround,gass84","SWE","PRESENT",100,"F<U+FFFD>reningen Blekinges flora",NA,"HUMAN_OBSERVATION",1984,12,31,"1982-01-01","WGS84"
"4127",5495,"Geranium lucidum",15.598284,56.20482,"cdround,gass84","SWE","PRESENT",100,"F<U+FFFD>reningen Blekinges flora",NA,"HUMAN_OBSERVATION",1984,12,31,"1982-01-01","WGS84"
"4128",5496,"Geranium lucidum",15.008692,56.275168,"gass84","SWE","PRESENT",100,"F<U+FFFD>reningen Blekinges flora",NA,"HUMAN_OBSERVATION",1984,12,31,"1983-01-01","WGS84"
"4129",5497,"Geranium lucidum",-2.71413,51.476282,"fpwktinv","GBR","PRESENT",707.1,"BRERC",NA,"HUMAN_OBSERVATION",1984,12,31,"1984-12-31","WGS84"
"4130",5498,"Geranium lucidum",-2.771265,51.448945,"fpwktinv","GBR","PRESENT",707.1,"BRERC",NA,"HUMAN_OBSERVATION",1984,12,31,"1984-12-31","WGS84"
"4131",5501,"Geranium lucidum",-2.453626,51.342705,"fpwktinv","GBR","PRESENT",707.1,"BRERC",NA,"HUMAN_OBSERVATION",1984,12,31,"1984-12-31","WGS84"
"4132",5504,"Geranium lucidum",-2.511452,51.378434,"fpwktinv","GBR","PRESENT",707.1,"BRERC",NA,"HUMAN_OBSERVATION",1984,12,31,"1984-12-31","WGS84"
"4133",5506,"Geranium lucidum",-2.467891,51.333657,"fpwktinv","GBR","PRESENT",707.1,"BRERC",NA,"HUMAN_OBSERVATION",1984,12,31,"1984-12-31","WGS84"
"4134",5509,"Geranium lucidum",-2.296756,51.39491,"fpwktinv","GBR","PRESENT",70.7,"BRERC",NA,"HUMAN_OBSERVATION",1984,12,31,"1984-12-31","WGS84"
"4135",5510,"Geranium lucidum",-2.785191,51.421878,"fpwktinv","GBR","PRESENT",707.1,"BRERC",NA,"HUMAN_OBSERVATION",1984,12,31,"1984-12-31","WGS84"
"4136",5511,"Geranium lucidum",-2.439442,51.360743,"fpwktinv","GBR","PRESENT",707.1,"BRERC",NA,"HUMAN_OBSERVATION",1984,12,31,"1984-12-31","WGS84"
"4137",5513,"Geranium lucidum",-2.081117,51.775142,"fpwktinv","GBR","PRESENT",707.1,"Gloucestershire Centre for Environmental Records",NA,"HUMAN_OBSERVATION",1984,1,1,"1984-01-01","WGS84"
"4138",5514,"Geranium lucidum",-3.17594,51.823684,"fpwktinv","GBR","PRESENT",70.7,"BIS",NA,"HUMAN_OBSERVATION",1984,1,1,"1984-01-01","WGS84"
"4139",5515,"Geranium lucidum",-3.404347,51.475936,"fpwktinv","GBR","PRESENT",7.1,"SEWBReC",NA,"HUMAN_OBSERVATION",1984,1,1,"1984-01-01","WGS84"
"4140",5516,"Geranium lucidum",-3.151979,52.839415,"fpwktinv","GBR","PRESENT",707.1,"SEDN",NA,"HUMAN_OBSERVATION",1984,1,1,"1984-01-01","WGS84"
"4141",5517,"Geranium lucidum",-2.688687,52.645233,"fpwktinv","GBR","PRESENT",707.1,"SEDN",NA,"HUMAN_OBSERVATION",1984,1,1,"1984-01-01","WGS84"
"4142",5518,"Geranium lucidum",-2.658725,52.618434,"fpwktinv","GBR","PRESENT",707.1,"SEDN",NA,"HUMAN_OBSERVATION",1984,1,1,"1984-01-01","WGS84"
"4143",5521,"Geranium lucidum",-3.029836,52.696699,"fpwktinv","GBR","PRESENT",707.1,"SEDN",NA,"HUMAN_OBSERVATION",1984,1,1,"1984-01-01","WGS84"
"4144",5522,"Geranium lucidum",-3.077321,52.822136,"fpwktinv","GBR","PRESENT",707.1,"SEDN",NA,"HUMAN_OBSERVATION",1984,1,1,"1984-01-01","WGS84"
"4145",5525,"Geranium lucidum",-3.122062,52.830712,"fpwktinv","GBR","PRESENT",707.1,"SEDN",NA,"HUMAN_OBSERVATION",1984,1,1,"1984-01-01","WGS84"
"4146",5527,"Geranium lucidum",-3.046999,52.795438,"fpwktinv","GBR","PRESENT",707.1,"SEDN",NA,"HUMAN_OBSERVATION",1984,1,1,"1984-01-01","WGS84"
"4147",5528,"Geranium lucidum",-3.121137,52.794761,"fpwktinv","GBR","PRESENT",707.1,"SEDN",NA,"HUMAN_OBSERVATION",1984,1,1,"1984-01-01","WGS84"
"4148",5529,"Geranium lucidum",-2.64422,52.636494,"fpwktinv","GBR","PRESENT",707.1,"SEDN",NA,"HUMAN_OBSERVATION",1984,1,1,"1984-01-01","WGS84"
"4149",5531,"Geranium lucidum",-3.092834,52.848964,"fpwktinv","GBR","PRESENT",707.1,"SEDN",NA,"HUMAN_OBSERVATION",1984,1,1,"1984-01-01","WGS84"
"4150",5534,"Geranium lucidum",-3.121599,52.812736,"fpwktinv","GBR","PRESENT",707.1,"SEDN",NA,"HUMAN_OBSERVATION",1984,1,1,"1984-01-01","WGS84"
"4151",5535,"Geranium lucidum",-3.091932,52.813013,"fpwktinv","GBR","PRESENT",707.1,"SEDN",NA,"HUMAN_OBSERVATION",1984,1,1,"1984-01-01","WGS84"
"4152",5540,"Geranium lucidum",-3.091482,52.795037,"fpwktinv","GBR","PRESENT",707.1,"SEDN",NA,"HUMAN_OBSERVATION",1984,1,1,"1984-01-01","WGS84"
"4153",5544,"Geranium lucidum",-2.109733,51.622269,"fpwktinv","GBR","PRESENT",707.1,"BSBI",NA,"HUMAN_OBSERVATION",1984,1,1,"1984-01-01","WGS84"
"4154",5550,"Geranium lucidum",-2.023087,51.667274,"fpwktinv","GBR","PRESENT",707.1,"BSBI",NA,"HUMAN_OBSERVATION",1984,1,1,"1984-01-01","WGS84"
"4155",5552,"Geranium lucidum",-1.691443,51.532002,"fpwktinv","GBR","PRESENT",707.1,"BSBI",NA,"HUMAN_OBSERVATION",1984,1,1,"1984-01-01","WGS84"
"4156",5554,"Geranium lucidum",-2.037375,51.460469,"fpwktinv","GBR","PRESENT",707.1,"BSBI",NA,"HUMAN_OBSERVATION",1984,1,1,"1984-01-01","WGS84"
"4157",5556,"Geranium lucidum",-2.294666,51.18136,"fpwktinv","GBR","PRESENT",707.1,"BSBI",NA,"HUMAN_OBSERVATION",1984,1,1,"1984-01-01","WGS84"
"4158",5557,"Geranium lucidum",-1.705802,51.54103,"fpwktinv","GBR","PRESENT",707.1,"BSBI",NA,"HUMAN_OBSERVATION",1984,1,1,"1984-01-01","WGS84"
"4159",5559,"Geranium lucidum",-1.878711,51.586293,"fpwktinv","GBR","PRESENT",707.1,"BSBI",NA,"HUMAN_OBSERVATION",1984,1,1,"1984-01-01","WGS84"
"4160",5561,"Geranium lucidum",-2.05183,51.514413,"fpwktinv","GBR","PRESENT",707.1,"BSBI",NA,"HUMAN_OBSERVATION",1984,1,1,"1984-01-01","WGS84"
"4161",5562,"Geranium lucidum",-2.037501,51.613323,"fpwktinv","GBR","PRESENT",707.1,"BSBI",NA,"HUMAN_OBSERVATION",1984,1,1,"1984-01-01","WGS84"
"4162",5566,"Geranium lucidum",-2.180849,51.343444,"fpwktinv","GBR","PRESENT",707.1,"BSBI",NA,"HUMAN_OBSERVATION",1984,1,1,"1984-01-01","WGS84"
"4163",5567,"Geranium lucidum",-2.195975,51.523252,"fpwktinv","GBR","PRESENT",707.1,"BSBI",NA,"HUMAN_OBSERVATION",1984,1,1,"1984-01-01","WGS84"
"4164",5568,"Geranium lucidum",-1.994207,51.352576,"fpwktinv","GBR","PRESENT",707.1,"BSBI",NA,"HUMAN_OBSERVATION",1984,1,1,"1984-01-01","WGS84"
"4165",5569,"Geranium lucidum",-2.23851,51.388299,"fpwktinv","GBR","PRESENT",707.1,"BSBI",NA,"HUMAN_OBSERVATION",1984,1,1,"1984-01-01","WGS84"
"4166",5570,"Geranium lucidum",-2.237718,51.235441,"fpwktinv","GBR","PRESENT",707.1,"BSBI",NA,"HUMAN_OBSERVATION",1984,1,1,"1984-01-01","WGS84"
"4167",5571,"Geranium lucidum",-1.965693,51.073822,"fpwktinv","GBR","PRESENT",707.1,"BSBI",NA,"HUMAN_OBSERVATION",1984,1,1,"1984-01-01","WGS84"
"4168",5572,"Geranium lucidum",-2.266729,51.298321,"fpwktinv","GBR","PRESENT",707.1,"BSBI",NA,"HUMAN_OBSERVATION",1984,1,1,"1984-01-01","WGS84"
"4169",5573,"Geranium lucidum",-1.808612,51.091655,"fpwktinv","GBR","PRESENT",707.1,"BSBI",NA,"HUMAN_OBSERVATION",1984,1,1,"1984-01-01","WGS84"
"4170",5575,"Geranium lucidum",-2.18149,51.505292,"fpwktinv","GBR","PRESENT",707.1,"BSBI",NA,"HUMAN_OBSERVATION",1984,1,1,"1984-01-01","WGS84"
"4171",5576,"Geranium lucidum",-1.723207,51.046523,"fpwktinv","GBR","PRESENT",707.1,"BSBI",NA,"HUMAN_OBSERVATION",1984,1,1,"1984-01-01","WGS84"
"4172",5577,"Geranium lucidum",-2.037456,51.559375,"fpwktinv","GBR","PRESENT",707.1,"BSBI",NA,"HUMAN_OBSERVATION",1984,1,1,"1984-01-01","WGS84"
"4173",5578,"Geranium lucidum",-2.281458,51.361229,"fpwktinv","GBR","PRESENT",707.1,"BSBI",NA,"HUMAN_OBSERVATION",1984,1,1,"1984-01-01","WGS84"
"4174",5581,"Geranium lucidum",-2.194711,51.226529,"fpwktinv","GBR","PRESENT",707.1,"BSBI",NA,"HUMAN_OBSERVATION",1984,1,1,"1984-01-01","WGS84"
"4175",5582,"Geranium lucidum",-1.735316,51.424211,"fpwktinv","GBR","PRESENT",707.1,"BSBI",NA,"HUMAN_OBSERVATION",1984,1,1,"1984-01-01","WGS84"
"4176",5584,"Geranium lucidum",-1.77855,51.406317,"fpwktinv","GBR","PRESENT",707.1,"BSBI",NA,"HUMAN_OBSERVATION",1984,1,1,"1984-01-01","WGS84"
"4177",5587,"Geranium lucidum",-2.080413,51.379523,"fpwktinv","GBR","PRESENT",707.1,"BSBI",NA,"HUMAN_OBSERVATION",1984,1,1,"1984-01-01","WGS84"
"4178",5589,"Geranium lucidum",-2.238745,51.433257,"fpwktinv","GBR","PRESENT",707.1,"BSBI",NA,"HUMAN_OBSERVATION",1984,1,1,"1984-01-01","WGS84"
"4179",5590,"Geranium lucidum",-2.266157,51.199412,"fpwktinv","GBR","PRESENT",707.1,"BSBI",NA,"HUMAN_OBSERVATION",1984,1,1,"1984-01-01","WGS84"
"4180",5593,"Geranium lucidum",-2.195782,51.478294,"fpwktinv","GBR","PRESENT",707.1,"BSBI",NA,"HUMAN_OBSERVATION",1984,1,1,"1984-01-01","WGS84"
"4181",5595,"Geranium lucidum",-2.06611,51.42449,"fpwktinv","GBR","PRESENT",707.1,"BSBI",NA,"HUMAN_OBSERVATION",1984,1,1,"1984-01-01","WGS84"
"4182",5596,"Geranium lucidum",-2.237858,51.262416,"fpwktinv","GBR","PRESENT",707.1,"BSBI",NA,"HUMAN_OBSERVATION",1984,1,1,"1984-01-01","WGS84"
"4183",5597,"Geranium lucidum",-1.723261,51.037531,"fpwktinv","GBR","PRESENT",707.1,"BSBI",NA,"HUMAN_OBSERVATION",1984,1,1,"1984-01-01","WGS84"
"4184",5598,"Geranium lucidum",-2.224228,51.406311,"fpwktinv","GBR","PRESENT",707.1,"BSBI",NA,"HUMAN_OBSERVATION",1984,1,1,"1984-01-01","WGS84"
"4185",5601,"Geranium lucidum",-2.195168,51.33443,"fpwktinv","GBR","PRESENT",707.1,"BSBI",NA,"HUMAN_OBSERVATION",1984,1,1,"1984-01-01","WGS84"
"4186",5602,"Geranium lucidum",-1.849903,51.568277,"fpwktinv","GBR","PRESENT",707.1,"BSBI",NA,"HUMAN_OBSERVATION",1984,1,1,"1984-01-01","WGS84"
"4187",5603,"Geranium lucidum",-2.253279,51.460201,"fpwktinv","GBR","PRESENT",707.1,"BSBI",NA,"HUMAN_OBSERVATION",1984,1,1,"1984-01-01","WGS84"
"4188",5604,"Geranium lucidum",-2.008561,51.325601,"fpwktinv","GBR","PRESENT",707.1,"BSBI",NA,"HUMAN_OBSERVATION",1984,1,1,"1984-01-01","WGS84"
"4189",5605,"Geranium lucidum",-2.252832,51.379278,"fpwktinv","GBR","PRESENT",707.1,"BSBI",NA,"HUMAN_OBSERVATION",1984,1,1,"1984-01-01","WGS84"
"4190",5606,"Geranium lucidum",-1.823335,50.97478,"fpwktinv","GBR","PRESENT",707.1,"BSBI",NA,"HUMAN_OBSERVATION",1984,1,1,"1984-01-01","WGS84"
"4191",5608,"Geranium lucidum",-2.094838,51.406487,"fpwktinv","GBR","PRESENT",707.1,"BSBI",NA,"HUMAN_OBSERVATION",1984,1,1,"1984-01-01","WGS84"
"4192",5611,"Geranium lucidum",-2.022927,51.352574,"fpwktinv","GBR","PRESENT",707.1,"BSBI",NA,"HUMAN_OBSERVATION",1984,1,1,"1984-01-01","WGS84"
"4193",5613,"Geranium lucidum",-2.152374,51.415418,"fpwktinv","GBR","PRESENT",707.1,"BSBI",NA,"HUMAN_OBSERVATION",1984,1,1,"1984-01-01","WGS84"
"4194",5614,"Geranium lucidum",-1.720989,51.415186,"fpwktinv","GBR","PRESENT",707.1,"BSBI",NA,"HUMAN_OBSERVATION",1984,1,1,"1984-01-01","WGS84"
"4195",5615,"Geranium lucidum",-2.281237,51.325263,"fpwktinv","GBR","PRESENT",707.1,"BSBI",NA,"HUMAN_OBSERVATION",1984,1,1,"1984-01-01","WGS84"
"4196",5616,"Geranium lucidum",-1.793129,51.361386,"fpwktinv","GBR","PRESENT",707.1,"BSBI",NA,"HUMAN_OBSERVATION",1984,1,1,"1984-01-01","WGS84"
"4197",5621,"Geranium lucidum",-1.907669,51.541362,"fpwktinv","GBR","PRESENT",707.1,"BSBI",NA,"HUMAN_OBSERVATION",1984,1,1,"1984-01-01","WGS84"
"4198",5623,"Geranium lucidum",-1.694855,51.019476,"fpwktinv","GBR","PRESENT",707.1,"BSBI",NA,"HUMAN_OBSERVATION",1984,1,1,"1984-01-01","WGS84"
"4199",5627,"Geranium lucidum",-2.266313,51.226387,"fpwktinv","GBR","PRESENT",707.1,"BSBI",NA,"HUMAN_OBSERVATION",1984,1,1,"1984-01-01","WGS84"
"4200",5628,"Geranium lucidum",-2.210099,51.460287,"fpwktinv","GBR","PRESENT",707.1,"BSBI",NA,"HUMAN_OBSERVATION",1984,1,1,"1984-01-01","WGS84"
"4201",5629,"Geranium lucidum",-1.864251,51.595268,"fpwktinv","GBR","PRESENT",707.1,"BSBI",NA,"HUMAN_OBSERVATION",1984,1,1,"1984-01-01","WGS84"
"4202",5630,"Geranium lucidum",-2.165328,51.019757,"fpwktinv","GBR","PRESENT",707.1,"BSBI",NA,"HUMAN_OBSERVATION",1984,1,1,"1984-01-01","WGS84"
"4203",5631,"Geranium lucidum",-2.251698,51.172468,"fpwktinv","GBR","PRESENT",707.1,"BSBI",NA,"HUMAN_OBSERVATION",1984,1,1,"1984-01-01","WGS84"
"4204",5633,"Geranium lucidum",-2.281072,51.298288,"fpwktinv","GBR","PRESENT",707.1,"BSBI",NA,"HUMAN_OBSERVATION",1984,1,1,"1984-01-01","WGS84"
"4205",5635,"Geranium lucidum",-2.267725,51.469161,"fpwktinv","GBR","PRESENT",707.1,"BSBI",NA,"HUMAN_OBSERVATION",1984,1,1,"1984-01-01","WGS84"
"4206",5636,"Geranium lucidum",-2.252981,51.406252,"fpwktinv","GBR","PRESENT",707.1,"BSBI",NA,"HUMAN_OBSERVATION",1984,1,1,"1984-01-01","WGS84"
"4207",5637,"Geranium lucidum",-2.267095,51.361263,"fpwktinv","GBR","PRESENT",707.1,"BSBI",NA,"HUMAN_OBSERVATION",1984,1,1,"1984-01-01","WGS84"
"4208",5638,"Geranium lucidum",-2.008598,51.514424,"fpwktinv","GBR","PRESENT",707.1,"BSBI",NA,"HUMAN_OBSERVATION",1984,1,1,"1984-01-01","WGS84"
"4209",5643,"Geranium lucidum",-2.253879,51.568097,"fpwktinv","GBR","PRESENT",707.1,"BSBI",NA,"HUMAN_OBSERVATION",1984,1,1,"1984-01-01","WGS84"
"4210",5644,"Geranium lucidum",-2.224891,51.541182,"fpwktinv","GBR","PRESENT",707.1,"BSBI",NA,"HUMAN_OBSERVATION",1984,1,1,"1984-01-01","WGS84"
"4211",5647,"Geranium lucidum",1.405234,52.151719,"fpwktinv","GBR","PRESENT",70.7,"BSBI",NA,"HUMAN_OBSERVATION",1984,1,1,"1984-01-01","WGS84"
"4212",5649,"Geranium lucidum",-2.224536,51.469251,"fpwktinv","GBR","PRESENT",707.1,"BSBI",NA,"HUMAN_OBSERVATION",1984,1,1,"1984-01-01","WGS84"
"4213",5651,"Geranium lucidum",-1.96566,51.118782,"fpwktinv","GBR","PRESENT",707.1,"BSBI",NA,"HUMAN_OBSERVATION",1984,1,1,"1984-01-01","WGS84"
"4214",5653,"Geranium lucidum",-2.095345,51.649255,"fpwktinv","GBR","PRESENT",707.1,"BSBI",NA,"HUMAN_OBSERVATION",1984,1,1,"1984-01-01","WGS84"
"4215",5654,"Geranium lucidum",-1.6945,51.073428,"fpwktinv","GBR","PRESENT",707.1,"BSBI",NA,"HUMAN_OBSERVATION",1984,1,1,"1984-01-01","WGS84"
"4216",5655,"Geranium lucidum",-1.836056,51.406412,"fpwktinv","GBR","PRESENT",707.1,"BSBI",NA,"HUMAN_OBSERVATION",1984,1,1,"1984-01-01","WGS84"
"4217",5661,"Geranium lucidum",-2.210347,51.514235,"fpwktinv","GBR","PRESENT",707.1,"BSBI",NA,"HUMAN_OBSERVATION",1984,1,1,"1984-01-01","WGS84"
"4218",5663,"Geranium lucidum",-2.253479,51.496167,"fpwktinv","GBR","PRESENT",707.1,"BSBI",NA,"HUMAN_OBSERVATION",1984,1,1,"1984-01-01","WGS84"
"4219",5664,"Geranium lucidum",-1.937098,51.109778,"fpwktinv","GBR","PRESENT",707.1,"BSBI",NA,"HUMAN_OBSERVATION",1984,1,1,"1984-01-01","WGS84"
"4220",5665,"Geranium lucidum",-2.037331,51.40652,"fpwktinv","GBR","PRESENT",707.1,"BSBI",NA,"HUMAN_OBSERVATION",1984,1,1,"1984-01-01","WGS84"
"4221",5666,"Geranium lucidum",-2.224669,51.496226,"fpwktinv","GBR","PRESENT",707.1,"BSBI",NA,"HUMAN_OBSERVATION",1984,1,1,"1984-01-01","WGS84"
"4222",5667,"Geranium lucidum",-2.166951,51.469348,"fpwktinv","GBR","PRESENT",707.1,"BSBI",NA,"HUMAN_OBSERVATION",1984,1,1,"1984-01-01","WGS84"
"4223",5668,"Geranium lucidum",-1.908493,51.127744,"fpwktinv","GBR","PRESENT",707.1,"BSBI",NA,"HUMAN_OBSERVATION",1984,1,1,"1984-01-01","WGS84"
"4224",5669,"Geranium lucidum",-2.239404,51.559136,"fpwktinv","GBR","PRESENT",707.1,"BSBI",NA,"HUMAN_OBSERVATION",1984,1,1,"1984-01-01","WGS84"
"4225",5670,"Geranium lucidum",-2.238417,51.370316,"fpwktinv","GBR","PRESENT",707.1,"BSBI",NA,"HUMAN_OBSERVATION",1984,1,1,"1984-01-01","WGS84"
"4226",5673,"Geranium lucidum",-2.167379,51.586236,"fpwktinv","GBR","PRESENT",707.1,"BSBI",NA,"HUMAN_OBSERVATION",1984,1,1,"1984-01-01","WGS84"
"4227",5674,"Geranium lucidum",-1.879422,51.316547,"fpwktinv","GBR","PRESENT",707.1,"BSBI",NA,"HUMAN_OBSERVATION",1984,1,1,"1984-01-01","WGS84"
"4228",5679,"Geranium lucidum",-2.166721,51.406407,"fpwktinv","GBR","PRESENT",707.1,"BSBI",NA,"HUMAN_OBSERVATION",1984,1,1,"1984-01-01","WGS84"
"4229",5680,"Geranium lucidum",-2.296635,51.487074,"fpwktinv","GBR","PRESENT",707.1,"BSBI",NA,"HUMAN_OBSERVATION",1984,1,1,"1984-01-01","WGS84"
"4230",5683,"Geranium lucidum",-1.83554,51.550275,"fpwktinv","GBR","PRESENT",707.1,"BSBI",NA,"HUMAN_OBSERVATION",1984,1,1,"1984-01-01","WGS84"
"4231",5686,"Geranium lucidum",-1.921981,51.604312,"fpwktinv","GBR","PRESENT",707.1,"BSBI",NA,"HUMAN_OBSERVATION",1984,1,1,"1984-01-01","WGS84"
"4232",5687,"Geranium lucidum",-2.152285,51.388443,"fpwktinv","GBR","PRESENT",707.1,"BSBI",NA,"HUMAN_OBSERVATION",1984,1,1,"1984-01-01","WGS84"
"4233",5688,"Geranium lucidum",-1.836281,51.34347,"fpwktinv","GBR","PRESENT",707.1,"BSBI",NA,"HUMAN_OBSERVATION",1984,1,1,"1984-01-01","WGS84"
"4234",5689,"Geranium lucidum",-1.792926,51.406343,"fpwktinv","GBR","PRESENT",707.1,"BSBI",NA,"HUMAN_OBSERVATION",1984,1,1,"1984-01-01","WGS84"
"4235",5690,"Geranium lucidum",-2.152765,51.532307,"fpwktinv","GBR","PRESENT",707.1,"BSBI",NA,"HUMAN_OBSERVATION",1984,1,1,"1984-01-01","WGS84"
"4236",5691,"Geranium lucidum",-1.822822,51.109661,"fpwktinv","GBR","PRESENT",707.1,"BSBI",NA,"HUMAN_OBSERVATION",1984,1,1,"1984-01-01","WGS84"
"4237",5692,"Geranium lucidum",-2.136762,51.001809,"fpwktinv","GBR","PRESENT",707.1,"BSBI",NA,"HUMAN_OBSERVATION",1984,1,1,"1984-01-01","WGS84"
"4238",5693,"Geranium lucidum",-1.666728,50.965446,"fpwktinv","GBR","PRESENT",707.1,"BSBI",NA,"HUMAN_OBSERVATION",1984,1,1,"1984-01-01","WGS84"
"4239",5694,"Geranium lucidum",-2.152614,51.48735,"fpwktinv","GBR","PRESENT",707.1,"BSBI",NA,"HUMAN_OBSERVATION",1984,1,1,"1984-01-01","WGS84"
"4240",5698,"Geranium lucidum",-2.267989,51.514117,"fpwktinv","GBR","PRESENT",707.1,"BSBI",NA,"HUMAN_OBSERVATION",1984,1,1,"1984-01-01","WGS84"
"4241",5700,"Geranium lucidum",-1.777546,51.613119,"fpwktinv","GBR","PRESENT",707.1,"BSBI",NA,"HUMAN_OBSERVATION",1984,1,1,"1984-01-01","WGS84"
"4242",5702,"Geranium lucidum",-2.2083,51.064649,"fpwktinv","GBR","PRESENT",707.1,"BSBI",NA,"HUMAN_OBSERVATION",1984,1,1,"1984-01-01","WGS84"
"4243",5703,"Geranium lucidum",-2.194369,51.145601,"fpwktinv","GBR","PRESENT",707.1,"BSBI",NA,"HUMAN_OBSERVATION",1984,1,1,"1984-01-01","WGS84"
"4244",5705,"Geranium lucidum",-2.252634,51.343311,"fpwktinv","GBR","PRESENT",707.1,"BSBI",NA,"HUMAN_OBSERVATION",1984,1,1,"1984-01-01","WGS84"
"4245",5707,"Geranium lucidum",-2.239215,51.523171,"fpwktinv","GBR","PRESENT",707.1,"BSBI",NA,"HUMAN_OBSERVATION",1984,1,1,"1984-01-01","WGS84"
"4246",5709,"Geranium lucidum",-2.208909,51.199528,"fpwktinv","GBR","PRESENT",707.1,"BSBI",NA,"HUMAN_OBSERVATION",1984,1,1,"1984-01-01","WGS84"
"4247",5711,"Geranium lucidum",-2.12364,51.424444,"fpwktinv","GBR","PRESENT",707.1,"BSBI",NA,"HUMAN_OBSERVATION",1984,1,1,"1984-01-01","WGS84"
"4248",5712,"Geranium lucidum",-2.079757,51.001862,"fpwktinv","GBR","PRESENT",707.1,"BSBI",NA,"HUMAN_OBSERVATION",1984,1,1,"1984-01-01","WGS84"
"4249",5713,"Geranium lucidum",-1.979855,51.334591,"fpwktinv","GBR","PRESENT",707.1,"BSBI",NA,"HUMAN_OBSERVATION",1984,1,1,"1984-01-01","WGS84"
"4250",5714,"Geranium lucidum",-2.195628,51.442329,"fpwktinv","GBR","PRESENT",707.1,"BSBI",NA,"HUMAN_OBSERVATION",1984,1,1,"1984-01-01","WGS84"
"4251",5717,"Geranium lucidum",-1.93637,51.640286,"fpwktinv","GBR","PRESENT",707.1,"BSBI",NA,"HUMAN_OBSERVATION",1984,1,1,"1984-01-01","WGS84"
"4252",5718,"Geranium lucidum",-1.734587,51.55009,"fpwktinv","GBR","PRESENT",707.1,"BSBI",NA,"HUMAN_OBSERVATION",1984,1,1,"1984-01-01","WGS84"
"4253",5719,"Geranium lucidum",-2.066333,51.577345,"fpwktinv","GBR","PRESENT",707.1,"BSBI",NA,"HUMAN_OBSERVATION",1984,1,1,"1984-01-01","WGS84"
"4254",5720,"Geranium lucidum",-1.880076,51.064774,"fpwktinv","GBR","PRESENT",707.1,"BSBI",NA,"HUMAN_OBSERVATION",1984,1,1,"1984-01-01","WGS84"
