"","species","decimallongitude","decimallatitude","issues","countryCode","individualCount","occurrenceStatus","coordinateuncertaintyinmeters","institutionCode","gbifID","references","basisOfRecord","year","month","day","eventDate","geodeticDatum","datasetName"
"91","Pilosella officinarum",11.793793,58.759434,"cdround,gass84","SWE",NA,"PRESENT",100,"Föreningen Bohusläns Flora","3078526349",NA,"HUMAN_OBSERVATION",2000,5,20,"2000-05-20T00:00:00","WGS84",NA
"92","Pilosella officinarum",11.44389,58.562963,"gass84","SWE",NA,"PRESENT",100,"Föreningen Bohusläns Flora","3078705356",NA,"HUMAN_OBSERVATION",2000,5,3,"2000-05-03T00:00:00","WGS84",NA
"93","Pilosella officinarum",7.337491,59.352625,"gass84,colmano,inmafu","NOR",NA,"PRESENT",500,"KMN","186907729",NA,"HUMAN_OBSERVATION",2000,6,12,"2000-06-12T00:00:00","WGS84",NA
"94","Pilosella officinarum",7.393194,59.290448,"elmms,gass84,colmano,inmafu","NOR",NA,"PRESENT",500,"KMN","186907731",NA,"HUMAN_OBSERVATION",2000,6,8,"2000-06-08T00:00:00","WGS84",NA
"95","Pilosella officinarum",7.436761,59.488577,"gass84,colmano,inmafu","NOR",NA,"PRESENT",500,"KMN","186907733",NA,"HUMAN_OBSERVATION",2000,6,11,"2000-06-11T00:00:00","WGS84",NA
"96","Pilosella officinarum",7.590415,58.315924,"elmms,gass84,colmano,inmafu","NOR",NA,"PRESENT",50,"KMN","186907756",NA,"HUMAN_OBSERVATION",2000,6,24,"2000-06-24T00:00:00","WGS84",NA
"97","Pilosella officinarum",7.615386,58.354375,"gass84,colmano,inmafu","NOR",NA,"PRESENT",1000,"KMN","186907758",NA,"HUMAN_OBSERVATION",2000,6,24,"2000-06-24T00:00:00","WGS84",NA
"98","Pilosella officinarum",6.823822,58.302933,"gass84,colmano,inmafu","NOR",NA,"PRESENT",500,"KMN","186907799",NA,"HUMAN_OBSERVATION",2000,6,2,"2000-06-02T00:00:00","WGS84",NA
"99","Pilosella officinarum",7.711461,58.296998,"elmms,gass84,colmano,inmafu","NOR",NA,"PRESENT",500,"KMN","186907800",NA,"HUMAN_OBSERVATION",2000,6,25,"2000-06-25T00:00:00","WGS84",NA
"100","Pilosella officinarum",7.495078,58.770714,"gass84,colmano,inmafu","NOR",NA,"PRESENT",1000,"KMN","186907940",NA,"HUMAN_OBSERVATION",2000,6,27,"2000-06-27T00:00:00","WGS84",NA
"101","Pilosella officinarum",7.461001,58.563709,"gass84,colmano,inmafu","NOR",NA,"PRESENT",500,"KMN","186907943",NA,"HUMAN_OBSERVATION",2000,6,29,"2000-06-29T00:00:00","WGS84",NA
"102","Pilosella officinarum",10.380274,59.842709,"gass84,colmano,inmafu","NOR",NA,"PRESENT",403,"O","191256449",NA,"HUMAN_OBSERVATION",2000,6,30,"2000-06-30T00:00:00","WGS84",NA
"103","Pilosella officinarum",9.402409,59.919369,"gass84,colmano,inmafu","NOR",NA,"PRESENT",707,"O","191264381",NA,"HUMAN_OBSERVATION",2000,6,11,"2000-06-11T00:00:00","WGS84",NA
"104","Pilosella officinarum",9.443313,58.95836,"gass84,colmano,inmafu","NOR",NA,"PRESENT",707,"O","191264848",NA,"HUMAN_OBSERVATION",2000,6,23,"2000-06-23T00:00:00","WGS84",NA
"105","Pilosella officinarum",15.29989,57.880643,"cdround,gass84","SWE",NA,"PRESENT",10,"ArtDatabanken","849488900",NA,"HUMAN_OBSERVATION",2000,6,17,"2000-06-17T00:00:00","WGS84",NA
"106","Pilosella officinarum",4.84751,51.12414,"refuriiv","BEL",NA,"PRESENT",700,"INBO","869821275",NA,"HUMAN_OBSERVATION",2000,6,1,"2000-06-01T00:00:00","WGS84","FLORABANK 1: a grid-based database on vascular plant distribution in the northern part of Belgium (Flanders and the Brussels Capital region)"
"107","Pilosella officinarum",4.82142,51.37593,"refuriiv","BEL",NA,"PRESENT",700,"INBO","869822085",NA,"HUMAN_OBSERVATION",2000,6,1,"2000-06-01T00:00:00","WGS84","FLORABANK 1: a grid-based database on vascular plant distribution in the northern part of Belgium (Flanders and the Brussels Capital region)"
"108","Pilosella officinarum",4.63156,50.82817,"refuriiv","BEL",NA,"PRESENT",700,"INBO","869824562",NA,"HUMAN_OBSERVATION",2000,6,1,"2000-06-01T00:00:00","WGS84","FLORABANK 1: a grid-based database on vascular plant distribution in the northern part of Belgium (Flanders and the Brussels Capital region)"
"109","Pilosella officinarum",4.87637,51.15099,"refuriiv","BEL",NA,"PRESENT",700,"INBO","869824578",NA,"HUMAN_OBSERVATION",2000,6,1,"2000-06-01T00:00:00","WGS84","FLORABANK 1: a grid-based database on vascular plant distribution in the northern part of Belgium (Flanders and the Brussels Capital region)"
"110","Pilosella officinarum",4.61742,50.83719,"refuriiv","BEL",NA,"PRESENT",700,"INBO","869824593",NA,"HUMAN_OBSERVATION",2000,6,1,"2000-06-01T00:00:00","WGS84","FLORABANK 1: a grid-based database on vascular plant distribution in the northern part of Belgium (Flanders and the Brussels Capital region)"
"111","Pilosella officinarum",4.87333,50.87233,"refuriiv","BEL",NA,"PRESENT",700,"INBO","869824621",NA,"HUMAN_OBSERVATION",2000,6,1,"2000-06-01T00:00:00","WGS84","FLORABANK 1: a grid-based database on vascular plant distribution in the northern part of Belgium (Flanders and the Brussels Capital region)"
"112","Pilosella officinarum",-1.57,41.71,"gass84,osiic,colmafu,inmafu","ESP",1,"PRESENT",707,"VAL","895250712",NA,"PRESERVED_SPECIMEN",2000,6,3,"2000-06-03T00:00:00","WGS84","Colección de plantas vasculares del herbario de la Universitat de València (VAL)"
"113","Pilosella officinarum",6.820312,62.805506,"elmms,gass84,colmano,inmano","NOR",NA,"PRESENT",30,"JBJordal","1041990682",NA,"HUMAN_OBSERVATION",2000,6,28,"2000-06-28T00:00:00","WGS84",NA
