"","Longitude","Latitude"
"598",-90.83759,32.36651
"599",-90.84726,32.35966
"600",-90.83285,32.37582
"601",-91.34521,31.5547
"602",-91.35804,31.55067
"603",-91.27377,31.59236
"604",-91.23534,31.6285
"605",-91.05922,31.84292
"606",-90.98315,31.93427
"607",-90.76852,32.11471
"608",-90.97371,31.93968
"609",-90.32444,32.35511
"610",-90.84752,32.34393
"611",-94.69909,30.62765
"612",-81.0428,38.05102
"613",-81.02239,37.91115
"614",-81.0816,37.96147
"615",-91.1791,31.70979
"616",-91.00331,31.9153
"617",-90.79624,32.08905
"618",-90.9965,31.92846
"619",-90.92452,31.99661
"620",-91.03696,31.87377
"621",-90.62385,32.18681
"622",-89.0699,33.65564
"623",-89.03565,33.71593
"624",-90.86173,32.33997
"625",-88.95321,33.8613
"626",-83.67086,36.60153
"627",-81.80442,35.11984
"628",-94.69921,30.6992
"629",-89.04092,33.68681
"630",-90.86697,32.37023
"631",-85.8096,34.97901
"632",-77.33443,38.3583
"633",-81.81543,35.13123
"634",-81.79891,35.13196
"635",-79.84725,36.12761
"636",-89.57734,37.08352
"637",-89.84495,36.91601
"638",-93.28449,37.18015
"639",-90.6904,38.49724
"640",-84.84564,33.8566
"641",-84.39075,33.78272
"642",-84.40431,33.72181
"643",-89.86679,36.90414
"644",-83.25873,38.62907
"645",-82.86773,35.96467
"646",-90.61871,34.61065
"647",-82.98387,35.91508
"648",-84.50966,35.20854
"649",-83.78059,34.94532
"650",-81.7264,35.90847
"651",-82.05574,33.78495
"652",-94.13365,31.07609
"653",-83.19244,34.78787
"654",-81.58684,34.58892
"655",-79.72345,39.21463
"656",-82.3182,34.12295
"657",-83.06,35.02183
"658",-84.61937,35.00232
"659",-92.74565,32.93131
"660",-82.30029,34.07337
"661",-84.62469,35.10932
"662",-81.94324,36.37859
"663",-83.41293,33.41841
"664",-84.42704,35.21647
"665",-86.99055,32.74265
"666",-85.57527,33.89087
"667",-85.54962,33.90283
"668",-86.19419,33.16868
"669",-85.69698,33.59256
"670",-82.01956,33.75678
"671",-83.60473,35.02439
"672",-93.27668,32.73514
"673",-93.29518,32.69215
"674",-93.26526,32.70578
"675",-83.02031,35.84268
"676",-85.63466,33.63264
"677",-90.65816,36.94928
"678",-82.50353,38.72469
"679",-92.7303,32.9212
"680",-93.24894,32.71343
"681",-93.28675,32.73108
"682",-93.27854,32.66649
"683",-93.28584,32.71752
"684",-81.21021,39.41666
"685",-82.2833,34.09608
"686",-84.05151,35.10756
"687",-81.70248,34.45505
"688",-92.14874,35.99161
"689",-84.34964,35.19139
"690",-89.32071,37.3296
"691",-83.1203,35.87469
"692",-82.31245,34.08553
"693",-83.1303,35.82814
"694",-83.60092,33.1565
"695",-83.17915,35.82514
"696",-84.63944,34.99306
"697",-81.7389,34.536
"698",-92.53661,31.58476
"699",-93.43272,35.15521
"700",-84.6494,35.09731
"701",-90.66612,34.65709
"702",-82.39256,33.95744
"703",-87.15269,32.79582
"704",-83.91748,34.73157
"705",-83.73367,34.82091
"706",-83.92772,34.76644
"707",-83.9394,34.76642
"708",-84.2298,34.86139
"709",-84.18924,34.87271
"710",-84.09587,34.76694
"711",-84.24802,34.87142
"712",-83.43419,34.52713
"713",-81.75178,34.60684
"714",-87.50719,34.31168
"715",-87.01775,32.87301
"716",-87.31755,32.86425
"717",-87.31764,32.88158
"718",-87.18794,32.92328
"719",-87.29835,32.94067
