"","Longitude","Latitude"
"828",-103.37019,47.14648
"829",-103.40879,47.0047
"830",-106.19935,37.96649
"831",-105.80188,38.12425
"832",-106.29438,37.94842
"833",-106.48044,38.1361
"834",-106.43312,37.95653
"835",-105.34584,41.23121
"836",-104.00556,47.57558
"837",-103.58911,47.2537
"838",-103.72383,43.79975
"839",-103.70761,43.80029
"840",-113.99679,44.79379
"841",-103.65688,46.71177
"842",-113.9331,45.29616
"843",-109.4826,44.26388
"844",-114.65806,45.33472
"845",-113.66989,44.79694
"846",-113.71834,44.77144
"847",-113.73574,44.98146
"848",-106.30237,37.9235
"849",-104.00492,44.01178
"850",-103.52665,47.02761
"851",-103.49521,47.06357
"852",-103.29715,46.70063
"853",-103.28297,47.18401
"854",-103.34905,46.99968
"855",-103.26155,47.20065
"856",-103.24931,47.20503
"857",-103.24429,46.78903
"858",-103.33728,47.02862
"859",-114.54933,44.28989
"860",-114.26014,44.54369
"861",-113.79798,44.35609
"862",-114.03829,44.62614
"863",-113.46746,43.89945
"864",-113.54668,44.99918
"865",-113.59804,45.02084
"866",-113.97907,44.80602
"867",-116.3136,45.80398
"868",-106.24488,38.05239
"869",-114.53479,45.31347
"870",-106.48128,38.06427
"871",-106.10631,36.85353
"872",-103.68223,47.17623
"873",-111.71646,46.24286
"874",-114.84433,46.59794
"875",-106.32688,39.87484
"876",-112.34153,44.3662
"877",-112.71814,44.2619
"878",-109.56719,41.33268
"879",-111.00301,43.16238
"880",-103.7726,43.82425
"881",-109.18365,44.02803
"882",-109.60439,41.36717
"883",-113.38645,44.15241
"884",-113.1164,41.99743
"885",-103.7887,43.66074
"886",-114.71284,39.35235
"887",-109.45379,41.39881
"888",-103.46058,47.12224
"889",-113.20293,44.60457
"890",-114.23346,45.09095
"891",-113.53542,44.97433
"892",-106.28919,37.91027
"893",-106.17451,38.16685
"894",-106.11704,37.94666
"895",-103.48032,47.01654
"896",-104.01453,43.88821
"897",-111.84715,46.48252
"898",-103.28512,47.02341
"899",-103.39955,47.03573
"900",-103.53948,43.89545
"901",-113.58086,44.72273
"902",-113.33954,44.57747
"903",-113.99858,42.08721
"904",-113.57158,42.29687
"905",-113.0978,44.40033
"906",-113.55037,44.9726
"907",-113.95776,45.39348
"908",-113.53026,44.32023
"909",-103.31202,46.94812
"910",-103.52795,47.10448
"911",-113.33795,44.67914
"912",-109.81345,42.89722
"913",-106.1323,37.95866
"914",-106.37248,38.08178
"915",-103.39405,47.07581
"916",-103.69178,47.18573
"917",-103.32902,47.11847
"918",-103.6334,47.31752
"919",-111.80192,45.15617
"920",-103.42599,47.02728
"921",-103.51723,47.05548
"922",-114.04707,42.11426
"923",-106.31249,37.94139
"924",-103.49141,47.25831
"925",-109.80452,42.9151
"926",-115.48776,39.25815
"927",-106.17155,38.13677
"928",-106.28218,38.18637
"929",-112.77111,45.63977
"930",-114.07642,44.90436
"931",-103.6842,47.2053
"932",-103.67054,47.28237
"933",-113.64767,43.89415
"934",-114.2192,44.32361
"935",-103.93849,43.72163
"936",-103.69823,47.19435
"937",-113.44578,44.78442
"938",-106.26374,38.21244
"939",-103.43049,47.18566
"940",-103.43729,47.19346
"941",-103.52476,47.23132
"942",-103.62278,47.12967
"943",-103.60108,47.15476
"944",-103.48848,47.21634
"945",-103.30084,47.01567
"946",-103.25261,46.76021
"947",-106.20693,37.89668
"948",-106.32921,38.18357
"949",-113.86056,44.17359
"950",-112.5949,38.42648
"951",-113.20826,43.43078
"952",-105.85676,40.21302
"953",-103.41557,47.06406
"954",-113.75666,44.97154
"955",-113.25847,44.79237
"956",-113.33722,44.59086
"957",-113.53821,45.6142
"958",-103.51978,47.26467
"959",-103.54408,47.17616
"960",-106.30281,38.22714
"961",-106.32513,37.86176
"962",-106.20866,38.03842
"963",-106.661,38.22243
"964",-103.64329,47.15287
"965",-113.97502,44.94534
"966",-113.62023,44.35432
"967",-113.62719,43.71402
"968",-106.3143,38.17825
"969",-106.1842,38.01175
"970",-112.63816,47.073
"971",-113.21808,44.38528
"972",-106.30298,38.20846
"973",-106.24938,38.02923
"974",-106.14647,38.00765
"975",-105.94313,38.19599
"976",-114.4376,44.11379
"977",-106.27172,37.89416
"978",-103.50829,43.60857
"979",-106.6315,38.41508
"980",-113.21686,43.37228
"981",-114.26717,44.47269
"982",-114.17741,43.88665
"983",-113.29179,43.75545
"984",-111.05048,43.18184
"985",-113.19541,44.55356
"986",-114.11664,44.86317
"987",-106.28149,37.89968
"988",-106.48834,38.19041
"989",-106.0272,38.20758
"990",-106.04016,38.13775
"991",-103.52443,47.24174
"992",-106.23114,37.92378
"993",-106.52761,38.14479
"994",-106.34288,38.07205
"995",-105.95211,40.14328
"996",-115.85877,44.58878
