"","eventDate","field_1","species","decimallon","decimallat","issues","countryCod","individual","occurrence","coordinate","institutio","gbifID","references","basisOfRec","year","month","day","geodeticDa"
"5696",1990-01-01,9801,"Butomus umbellatus",15.604734,59.223521,"cdround,gass84","SWE",NA,"PRESENT",250,"<U+FFFD>rebro l<U+FFFD>ns botaniska s<U+FFFD>llskap",2428307117,NA,"HUMAN_OBSERVATION",1990,12,31,"WGS84"
"5697",1990-01-01,9802,"Butomus umbellatus",14.9846,59.230958,"gass84","SWE",NA,"PRESENT",250,"<U+FFFD>rebro l<U+FFFD>ns botaniska s<U+FFFD>llskap",2428316119,NA,"HUMAN_OBSERVATION",1990,12,31,"WGS84"
"5698",1990-01-01,9803,"Butomus umbellatus",15.663834,59.144889,"cdround,gass84","SWE",NA,"PRESENT",250,"<U+FFFD>rebro l<U+FFFD>ns botaniska s<U+FFFD>llskap",2428329117,NA,"HUMAN_OBSERVATION",1990,12,31,"WGS84"
"5699",1990-01-01,9805,"Butomus umbellatus",-2.794127,51.107097,"fpwktinv","GBR",NA,"PRESENT",707.1,"Natural England",2924850284,NA,"HUMAN_OBSERVATION",1990,1,1,"WGS84"
"5700",1990-01-01,9807,"Butomus umbellatus",-0.026401,51.695659,"fpwktinv","GBR",NA,"PRESENT",707.1,"Hertfordshire Natural History Society Flora Group",2970901824,NA,"HUMAN_OBSERVATION",1990,1,1,"WGS84"
"5701",1990-01-01,9808,"Butomus umbellatus",0.122813,51.791974,"fpwktinv","GBR",NA,"PRESENT",707.1,"Hertfordshire Natural History Society Flora Group",2971085946,NA,"HUMAN_OBSERVATION",1990,1,1,"WGS84"
"5702",1990-01-01,9810,"Butomus umbellatus",-2.648412,52.670183,"fpwktinv","GBR",NA,"PRESENT",70.7,"SEDN",3057848185,NA,"HUMAN_OBSERVATION",1990,1,1,"WGS84"
"5703",1990-01-01,9811,"Butomus umbellatus",-0.269669,52.088391,"fpwktinv","GBR",NA,"PRESENT",70.7,"BSBI",3098719154,NA,"HUMAN_OBSERVATION",1990,1,1,"WGS84"
"5704",1990-01-01,9812,"Butomus umbellatus",0.951144,52.050647,"fpwktinv","GBR",NA,"PRESENT",70.7,"BSBI",3098837132,NA,"HUMAN_OBSERVATION",1990,1,1,"WGS84"
"5705",1990-01-01,9813,"Butomus umbellatus",0.951949,52.040734,"fpwktinv","GBR",NA,"PRESENT",70.7,"BSBI",3098842714,NA,"HUMAN_OBSERVATION",1990,1,1,"WGS84"
"5706",1990-01-01,9816,"Butomus umbellatus",0.958609,52.009089,"fpwktinv","GBR",NA,"PRESENT",70.7,"BSBI",3099017677,NA,"HUMAN_OBSERVATION",1990,1,1,"WGS84"
"5707",1990-01-01,9818,"Butomus umbellatus",0.961607,52.032397,"fpwktinv","GBR",NA,"PRESENT",70.7,"BSBI",3099139329,NA,"HUMAN_OBSERVATION",1990,1,1,"WGS84"
"5708",1990-01-01,9820,"Butomus umbellatus",0.840101,52.323172,"fpwktinv","GBR",NA,"PRESENT",70.7,"BSBI",3099670659,NA,"HUMAN_OBSERVATION",1990,1,1,"WGS84"
"5709",1990-01-01,9821,"Butomus umbellatus",0.911305,52.088512,"fpwktinv","GBR",NA,"PRESENT",70.7,"BSBI",3100562916,NA,"HUMAN_OBSERVATION",1990,1,1,"WGS84"
"5710",1990-01-01,9822,"Butomus umbellatus",0.724449,52.040821,"fpwktinv","GBR",NA,"PRESENT",70.7,"BSBI",3100612392,NA,"HUMAN_OBSERVATION",1990,1,1,"WGS84"
"5711",1990-01-01,9824,"Butomus umbellatus",0.959676,52.025251,"fpwktinv","GBR",NA,"PRESENT",70.7,"BSBI",3100684175,NA,"HUMAN_OBSERVATION",1990,1,1,"WGS84"
"5712",1990-01-01,9825,"Butomus umbellatus",0.957417,52.0352,"fpwktinv","GBR",NA,"PRESENT",70.7,"BSBI",3101001247,NA,"HUMAN_OBSERVATION",1990,1,1,"WGS84"
"5713",1990-01-01,9827,"Butomus umbellatus",1.494023,52.351495,"fpwktinv","GBR",NA,"PRESENT",70.7,"BSBI",3101116888,NA,"HUMAN_OBSERVATION",1990,1,1,"WGS84"
"5714",1990-01-01,9830,"Butomus umbellatus",-0.307323,52.134794,"fpwktinv","GBR",NA,"PRESENT",70.7,"BSBI",3101331447,NA,"HUMAN_OBSERVATION",1990,1,1,"WGS84"
"5715",1990-01-01,9831,"Butomus umbellatus",0.949924,52.054275,"fpwktinv","GBR",NA,"PRESENT",70.7,"BSBI",3101556016,NA,"HUMAN_OBSERVATION",1990,1,1,"WGS84"
"5716",1990-01-01,9834,"Butomus umbellatus",0.95668,52.001943,"fpwktinv","GBR",NA,"PRESENT",70.7,"BSBI",3102238879,NA,"HUMAN_OBSERVATION",1990,1,1,"WGS84"
"5717",1990-01-01,9837,"Butomus umbellatus",0.116145,51.788947,"fpwktinv","GBR",8,"PRESENT",70.7,"BSBI",3102490050,NA,"HUMAN_OBSERVATION",1990,1,1,"WGS84"
"5718",1990-01-01,9838,"Butomus umbellatus",0.966775,52.022374,"fpwktinv","GBR",NA,"PRESENT",70.7,"BSBI",3102573138,NA,"HUMAN_OBSERVATION",1990,1,1,"WGS84"
"5719",1990-01-01,9839,"Butomus umbellatus",-0.312451,52.153749,"fpwktinv","GBR",NA,"PRESENT",70.7,"BSBI",3103554537,NA,"HUMAN_OBSERVATION",1990,1,1,"WGS84"
"5720",1990-01-01,9840,"Butomus umbellatus",0.950153,51.991314,"fpwktinv","GBR",NA,"PRESENT",70.7,"BSBI",3103582088,NA,"HUMAN_OBSERVATION",1990,1,1,"WGS84"
"5721",1990-01-01,9842,"Butomus umbellatus",0.934037,52.078954,"fpwktinv","GBR",NA,"PRESENT",70.7,"BSBI",3103675810,NA,"HUMAN_OBSERVATION",1990,1,1,"WGS84"
"5722",1990-01-01,9843,"Butomus umbellatus",-0.309734,52.148316,"fpwktinv","GBR",NA,"PRESENT",70.7,"BSBI",3103691567,NA,"HUMAN_OBSERVATION",1990,1,1,"WGS84"
"5723",1990-01-01,9844,"Butomus umbellatus",0.924012,52.081901,"fpwktinv","GBR",NA,"PRESENT",70.7,"BSBI",3103717644,NA,"HUMAN_OBSERVATION",1990,1,1,"WGS84"
"5724",1990-01-01,9845,"Butomus umbellatus",0.961697,52.01171,"fpwktinv","GBR",NA,"PRESENT",70.7,"BSBI",3103779348,NA,"HUMAN_OBSERVATION",1990,1,1,"WGS84"
"5725",1990-01-01,9846,"Butomus umbellatus",0.904308,52.093181,"fpwktinv","GBR",NA,"PRESENT",70.7,"BSBI",3103857376,NA,"HUMAN_OBSERVATION",1990,1,1,"WGS84"
"5726",1990-01-01,9848,"Butomus umbellatus",-0.315068,52.161879,"fpwktinv","GBR",NA,"PRESENT",70.7,"BSBI",3103987219,NA,"HUMAN_OBSERVATION",1990,1,1,"WGS84"
"5727",1990-01-01,9849,"Butomus umbellatus",0.709245,52.054661,"fpwktinv","GBR",NA,"PRESENT",70.7,"BSBI",3104087762,NA,"HUMAN_OBSERVATION",1990,1,1,"WGS84"
"5728",1990-01-01,9850,"Butomus umbellatus",-0.310176,52.136633,"fpwktinv","GBR",NA,"PRESENT",70.7,"BSBI",3104249000,NA,"HUMAN_OBSERVATION",1990,1,1,"WGS84"
"5729",1990-01-01,9851,"Butomus umbellatus",-0.307659,52.16447,"fpwktinv","GBR",NA,"PRESENT",70.7,"BSBI",3104665931,NA,"HUMAN_OBSERVATION",1990,1,1,"WGS84"
"5730",1990-01-01,9853,"Butomus umbellatus",-0.408159,51.640756,"fpwktinv","GBR",NA,"PRESENT",70.7,"BSBI",3105660607,NA,"HUMAN_OBSERVATION",1990,1,1,"WGS84"
"5731",1990-01-01,9854,"Butomus umbellatus",-0.315848,52.14121,"fpwktinv","GBR",NA,"PRESENT",70.7,"BSBI",3106182267,NA,"HUMAN_OBSERVATION",1990,1,1,"WGS84"
"5732",1990-01-01,9855,"Butomus umbellatus",0.139666,51.795716,"fpwktinv","GBR",1,"PRESENT",70.7,"BSBI",3106717384,NA,"HUMAN_OBSERVATION",1990,1,1,"WGS84"
"5733",1989-01-01,9857,"Butomus umbellatus",5.36479,51.26474,"refuriiv","BEL",NA,"PRESENT",1000,"INBO",868895735,NA,"HUMAN_OBSERVATION",1989,1,1,"WGS84"
"5734",1989-01-01,9858,"Butomus umbellatus",17.355029,62.266815,"cdround,gass84","SWE",NA,"PRESENT",500,"ArtDatabanken",1490395778,NA,"HUMAN_OBSERVATION",1989,1,1,"WGS84"
"5735",1989-01-19,9859,"Butomus umbellatus",-3.886128,51.630094,"fpwktinv","GBR",NA,"PRESENT",70.7,"SEWBReC",2999739151,NA,"HUMAN_OBSERVATION",1989,1,19,"WGS84"
"5736",1989-03-31,9860,"Butomus umbellatus",34.846371,32.306469,"cdround,gass84","ISR",NA,"PRESENT",1000,"INPA",48540440,NA,"OBSERVATION",1989,3,31,"WGS84"
"5737",1989-05-24,9861,"Butomus umbellatus",4.827553,52.735794,"cdround,cudc,colmano,inmano","NLD",NA,"PRESENT",10,"STOWA",53860724,NA,"HUMAN_OBSERVATION",1989,5,24,"WGS84"
"5738",1989-05-01,9862,"Butomus umbellatus",4.36185,51.14309,"refuriiv","BEL",NA,"PRESENT",700,"INBO",868895372,NA,"HUMAN_OBSERVATION",1989,5,1,"WGS84"
"5739",1989-05-01,9863,"Butomus umbellatus",3.69248,50.98835,"refuriiv","BEL",NA,"PRESENT",700,"INBO",868895927,NA,"HUMAN_OBSERVATION",1989,5,1,"WGS84"
"5740",1989-05-28,9864,"Butomus umbellatus",13.147248,55.700595,"cdround,gass84","SWE",NA,"PRESENT",100,"Lunds Botaniska f<U+FFFD>rening",1436204697,NA,"HUMAN_OBSERVATION",1989,5,28,"WGS84"
"5741",1989-06-03,9865,"Butomus umbellatus",13.138975,58.225372,"gass84","SWE",NA,"PRESENT",100,"ArtDatabanken",853771711,NA,"HUMAN_OBSERVATION",1989,6,3,"WGS84"
"5742",1989-06-01,9866,"Butomus umbellatus",4.3047,51.13409,"refuriiv","BEL",NA,"PRESENT",700,"INBO",868895496,NA,"HUMAN_OBSERVATION",1989,6,1,"WGS84"
"5743",1989-06-27,9867,"Butomus umbellatus",17.60786,59.796999,"cdround,gass84","SWE",NA,"PRESENT",250,"ArtDatabanken",1051515294,NA,"HUMAN_OBSERVATION",1989,6,27,"WGS84"
"5744",1989-06-30,9868,"Butomus umbellatus",17.586309,59.760302,"gass84","SWE",NA,"PRESENT",300,"ArtDatabanken",1212979142,NA,"HUMAN_OBSERVATION",1989,6,30,"WGS84"
"5745",1989-06-27,9869,"Butomus umbellatus",13.756854,56.180328,"gass84","SWE",NA,"PRESENT",100,"Lunds Botaniska f<U+FFFD>rening",1434468693,NA,"HUMAN_OBSERVATION",1989,6,27,"WGS84"
"5746",1989-06-24,9870,"Butomus umbellatus",13.144257,55.791285,"gass84","SWE",NA,"PRESENT",100,"Lunds Botaniska f<U+FFFD>rening",1436481463,NA,"HUMAN_OBSERVATION",1989,6,24,"WGS84"
"5747",1989-06-22,9875,"Butomus umbellatus",8.47632,56.81933,NA,"DNK",NA,"PRESENT",154.02,"DMP",2891202275,NA,"HUMAN_OBSERVATION",1989,6,22,"WGS84"
"5748",1989-06-09,9877,"Butomus umbellatus",-0.499733,51.008896,"fpwktinv","GBR",NA,"PRESENT",70.7,"Joint Nature Conservation Committee",2932655668,NA,"HUMAN_OBSERVATION",1989,6,9,"WGS84"
"5749",1989-06-14,9878,"Butomus umbellatus",-3.890535,51.631822,"fpwktinv","GBR",NA,"PRESENT",70.7,"SEWBReC",2999840568,NA,"HUMAN_OBSERVATION",1989,6,14,"WGS84"
"5750",1989-06-09,9879,"Butomus umbellatus",-6.472262,54.779313,"fpwktinv","GBR",NA,"PRESENT",70.7,"CEDaR",3054319493,NA,"HUMAN_OBSERVATION",1989,6,9,"WGS84"
"5751",1989-06-07,9880,"Butomus umbellatus",-6.506177,54.744698,"fpwktinv","GBR",NA,"PRESENT",70.7,"CEDaR",3054412640,NA,"HUMAN_OBSERVATION",1989,6,7,"WGS84"
"5752",1989-06-26,9883,"Butomus umbellatus",-1.491407,51.694499,"fpwktinv","GBR",NA,"PRESENT",70.7,"BSBI",3100632406,NA,"HUMAN_OBSERVATION",1989,6,26,"WGS84"
"5753",1989-07-06,9884,"Butomus umbellatus",4.856656,52.785212,"cdround,cudc,colmano,inmano","NLD",NA,"PRESENT",10,"STOWA",53846136,NA,"HUMAN_OBSERVATION",1989,7,6,"WGS84"
"5754",1989-07-10,9885,"Butomus umbellatus",4.764726,52.764331,"cdround,cudc,colmano,inmano","NLD",NA,"PRESENT",10,"STOWA",53857543,NA,"HUMAN_OBSERVATION",1989,7,10,"WGS84"
"5755",1989-07-11,9886,"Butomus umbellatus",4.753375,52.705073,"cdround,cudc,colmano,inmano","NLD",NA,"PRESENT",10,"STOWA",53872465,NA,"HUMAN_OBSERVATION",1989,7,11,"WGS84"
"5756",1989-07-11,9887,"Butomus umbellatus",4.750632,52.690104,"cdround,cudc,colmano,inmano","NLD",NA,"PRESENT",10,"STOWA",53883866,NA,"HUMAN_OBSERVATION",1989,7,11,"WGS84"
"5757",1989-07-27,9888,"Butomus umbellatus",4.770238,52.389046,"cdround,cudc,colmano,inmano","NLD",NA,"PRESENT",10,"STOWA",54295485,NA,"HUMAN_OBSERVATION",1989,7,27,"WGS84"
"5758",1989-07-18,9889,"Butomus umbellatus",4.476549,52.0971,"cdround,cudc,colmano,inmano","NLD",NA,"PRESENT",10,"STOWA",54339681,NA,"HUMAN_OBSERVATION",1989,7,18,"WGS84"
"5759",1989-07-09,9891,"Butomus umbellatus",17.259035,58.9248,"cdround,gass84","SWE",NA,"PRESENT",500,"ArtDatabanken",850173497,NA,"HUMAN_OBSERVATION",1989,7,9,"WGS84"
"5760",1989-07-07,9893,"Butomus umbellatus",13.163652,58.648047,"cdround,gass84","SWE",NA,"PRESENT",100,"ArtDatabanken",853058906,NA,"HUMAN_OBSERVATION",1989,7,7,"WGS84"
"5761",1989-07-07,9894,"Butomus umbellatus",13.158423,58.648837,"gass84","SWE",NA,"PRESENT",100,"ArtDatabanken",853071669,NA,"HUMAN_OBSERVATION",1989,7,7,"WGS84"
"5762",1989-07-04,9895,"Butomus umbellatus",13.050293,58.380683,"cdround,gass84","SWE",NA,"PRESENT",100,"ArtDatabanken",853179015,NA,"HUMAN_OBSERVATION",1989,7,4,"WGS84"
"5763",1989-07-08,9896,"Butomus umbellatus",13.086675,58.618598,"cdround,gass84","SWE",NA,"PRESENT",100,"ArtDatabanken",853220892,NA,"HUMAN_OBSERVATION",1989,7,8,"WGS84"
"5764",1989-07-08,9897,"Butomus umbellatus",13.091966,58.616909,"cdround,gass84","SWE",NA,"PRESENT",100,"ArtDatabanken",853222476,NA,"HUMAN_OBSERVATION",1989,7,8,"WGS84"
"5765",1989-07-08,9898,"Butomus umbellatus",13.076497,58.616582,"gass84","SWE",NA,"PRESENT",100,"ArtDatabanken",853223572,NA,"HUMAN_OBSERVATION",1989,7,8,"WGS84"
"5766",1989-07-18,9900,"Butomus umbellatus",13.632177,58.233825,"gass84","SWE",NA,"PRESENT",100,"ArtDatabanken",853785695,NA,"HUMAN_OBSERVATION",1989,7,18,"WGS84"
"5767",1989-07-28,9901,"Butomus umbellatus",13.655937,58.235125,"cdround,gass84","SWE",NA,"PRESENT",100,"ArtDatabanken",853791001,NA,"HUMAN_OBSERVATION",1989,7,16,"WGS84"
"5768",1989-07-01,9902,"Butomus umbellatus",3.41245,50.75268,"refuriiv","BEL",NA,"PRESENT",700,"INBO",868896395,NA,"HUMAN_OBSERVATION",1989,7,1,"WGS84"
"5769",1989-07-26,9906,"Butomus umbellatus",12.949457,55.859693,"gass84","SWE",NA,"PRESENT",100,"Lunds Botaniska f<U+FFFD>rening",1436401364,NA,"HUMAN_OBSERVATION",1989,7,26,"WGS84"
"5770",1989-07-26,9907,"Butomus umbellatus",13.462261,55.700727,"gass84","SWE",NA,"PRESENT",100,"Lunds Botaniska f<U+FFFD>rening",1436410966,NA,"HUMAN_OBSERVATION",1989,7,26,"WGS84"
"5771",1989-07-22,9908,"Butomus umbellatus",13.532392,55.64365,"gass84","SWE",NA,"PRESENT",100,"Lunds Botaniska f<U+FFFD>rening",1438187696,NA,"HUMAN_OBSERVATION",1989,7,22,"WGS84"
"5772",1989-07-06,9909,"Butomus umbellatus",12.824178,56.180208,"gass84","SWE",NA,"PRESENT",100,"Lunds Botaniska f<U+FFFD>rening",1439533967,NA,"HUMAN_OBSERVATION",1989,7,6,"WGS84"
"5773",1989-07-29,9912,"Butomus umbellatus",15.517525,59.253533,"cdround,gass84","SWE",NA,"PRESENT",250,"<U+FFFD>rebro l<U+FFFD>ns botaniska s<U+FFFD>llskap",2428077118,NA,"HUMAN_OBSERVATION",1989,7,29,"WGS84"
"5774",1989-07-12,9913,"Butomus umbellatus",15.065888,59.198226,"cdround,gass84","SWE",NA,"PRESENT",250,"<U+FFFD>rebro l<U+FFFD>ns botaniska s<U+FFFD>llskap",2428086120,NA,"HUMAN_OBSERVATION",1989,7,12,"WGS84"
"5775",1989-07-15,9914,"Butomus umbellatus",16.183662,58.592748,"gass84","SWE",NA,"PRESENT",100,"<U+FFFD>sterg<U+FFFD>tlands flora",2548772394,NA,"HUMAN_OBSERVATION",1989,7,15,"WGS84"
"5776",1989-07-25,9915,"Butomus umbellatus",10.08874,55.37664,NA,"DNK",NA,"PRESENT",259.2,"DMP",2885376491,NA,"HUMAN_OBSERVATION",1989,7,25,"WGS84"
"5777",1989-07-21,9918,"Butomus umbellatus",10.43906,55.42304,NA,"DNK",NA,"PRESENT",179.54,"DMP",2885444787,NA,"HUMAN_OBSERVATION",1989,7,21,"WGS84"
"5778",1989-07-26,9919,"Butomus umbellatus",10.74837,55.32751,NA,"DNK",NA,"PRESENT",798.67,"DMP",2885448850,NA,"HUMAN_OBSERVATION",1989,7,26,"WGS84"
"5779",1989-07-26,9920,"Butomus umbellatus",10.3662,55.35473,NA,"DNK",NA,"PRESENT",758.62,"DMP",2885450857,NA,"HUMAN_OBSERVATION",1989,7,26,"WGS84"
"5780",1989-07-28,9921,"Butomus umbellatus",9.40505,56.49776,NA,"DNK",NA,"PRESENT",200.57,"DMP",2885536450,NA,"HUMAN_OBSERVATION",1989,7,28,"WGS84"
"5781",1989-07-27,9922,"Butomus umbellatus",11.40867,54.80545,NA,"DNK",NA,"PRESENT",773.89,"DMP",2885904130,NA,"HUMAN_OBSERVATION",1989,7,27,"WGS84"
"5782",1989-07-27,9923,"Butomus umbellatus",10.44396,55.2933,NA,"DNK",NA,"PRESENT",162.77,"DMP",2890262574,NA,"HUMAN_OBSERVATION",1989,7,27,"WGS84"
"5783",1989-07-19,9924,"Butomus umbellatus",10.06254,55.36387,NA,"DNK",NA,"PRESENT",354.58,"DMP",2890308514,NA,"HUMAN_OBSERVATION",1989,7,19,"WGS84"
"5784",1989-07-12,9926,"Butomus umbellatus",10.07262,55.37119,NA,"DNK",NA,"PRESENT",260.22,"DMP",2890881485,NA,"HUMAN_OBSERVATION",1989,7,12,"WGS84"
"5785",1989-07-24,9927,"Butomus umbellatus",10.73057,55.30978,NA,"DNK",NA,"PRESENT",248.71,"DMP",2890900875,NA,"HUMAN_OBSERVATION",1989,7,24,"WGS84"
"5786",1989-07-01,9929,"Butomus umbellatus",-4.515817,53.225202,"fpwktinv","GBR",NA,"PRESENT",70.7,"Cofnod",2942295691,NA,"HUMAN_OBSERVATION",1989,7,1,"WGS84"
"5787",1989-07-18,9932,"Butomus umbellatus",-5.66324,54.414186,"fpwktinv","GBR",NA,"PRESENT",70.7,"CEDaR",3054471682,NA,"HUMAN_OBSERVATION",1989,7,18,"WGS84"
"5788",1989-07-06,9933,"Butomus umbellatus",-6.484992,54.771387,"fpwktinv","GBR",NA,"PRESENT",70.7,"CEDaR",3054822038,NA,"HUMAN_OBSERVATION",1989,7,6,"WGS84"
"5789",1989-07-01,9934,"Butomus umbellatus",1.635408,52.463257,"fpwktinv","GBR",NA,"PRESENT",70.7,"BSBI",3098716124,NA,"HUMAN_OBSERVATION",1989,7,1,"WGS84"
"5790",1989-07-01,9935,"Butomus umbellatus",1.690238,52.484943,"fpwktinv","GBR",NA,"PRESENT",70.7,"BSBI",3098923222,NA,"HUMAN_OBSERVATION",1989,7,1,"WGS84"
"5791",1989-07-18,9936,"Butomus umbellatus",-1.378059,51.730818,"fpwktinv","GBR",NA,"PRESENT",70.7,"BSBI",3099027765,NA,"HUMAN_OBSERVATION",1989,7,18,"WGS84"
"5792",1989-07-07,9939,"Butomus umbellatus",1.669639,52.467595,"fpwktinv","GBR",NA,"PRESENT",70.7,"BSBI",3099811221,NA,"HUMAN_OBSERVATION",1989,7,7,"WGS84"
"5793",1989-07-20,9940,"Butomus umbellatus",-1.001048,51.755193,"fpwktinv","GBR",NA,"PRESENT",70.7,"BSBI",3100296574,NA,"HUMAN_OBSERVATION",1989,7,20,"WGS84"
"5794",1989-07-07,9941,"Butomus umbellatus",1.670088,52.472978,"fpwktinv","GBR",NA,"PRESENT",70.7,"BSBI",3100337029,NA,"HUMAN_OBSERVATION",1989,7,7,"WGS84"
"5795",1989-07-07,9942,"Butomus umbellatus",1.686098,52.470681,"fpwktinv","GBR",NA,"PRESENT",70.7,"BSBI",3103047773,NA,"HUMAN_OBSERVATION",1989,7,7,"WGS84"
"5796",1989-07-20,9943,"Butomus umbellatus",-0.016708,51.70224,"fpwktinv","GBR",NA,"PRESENT",70.7,"BSBI",3103381177,NA,"HUMAN_OBSERVATION",1989,7,20,"WGS84"
"5797",1989-07-07,9944,"Butomus umbellatus",1.673971,52.466561,"fpwktinv","GBR",NA,"PRESENT",70.7,"BSBI",3103610942,NA,"HUMAN_OBSERVATION",1989,7,7,"WGS84"
"5798",1989-07-19,9945,"Butomus umbellatus",-1.96783,51.079667,"fpwktinv","GBR",NA,"PRESENT",70.7,"BSBI",3103801006,NA,"HUMAN_OBSERVATION",1989,7,19,"WGS84"
"5799",1989-07-01,9946,"Butomus umbellatus",1.594936,52.47259,"fpwktinv","GBR",NA,"PRESENT",70.7,"BSBI",3103920661,NA,"HUMAN_OBSERVATION",1989,7,1,"WGS84"
"5800",1989-07-21,9947,"Butomus umbellatus",-1.568809,53.797032,"fpwktinv","GBR",NA,"PRESENT",707.1,"BSBI",3103929490,NA,"HUMAN_OBSERVATION",1989,7,21,"WGS84"
"5801",1989-07-09,9948,"Butomus umbellatus",-0.261308,51.739385,"fpwktinv","GBR",NA,"PRESENT",70.7,"BSBI",3104921827,NA,"HUMAN_OBSERVATION",1989,7,9,"WGS84"
"5802",1989-08-03,9950,"Butomus umbellatus",4.298701,52.010702,"cdround,cudc,colmano,inmano","NLD",NA,"PRESENT",10,"STOWA",53273598,NA,"HUMAN_OBSERVATION",1989,8,3,"WGS84"
"5803",1989-08-09,9951,"Butomus umbellatus",4.190646,51.987756,"cdround,cudc,colmano,inmano","NLD",NA,"PRESENT",10,"STOWA",53338677,NA,"HUMAN_OBSERVATION",1989,8,9,"WGS84"
"5804",1989-08-23,9952,"Butomus umbellatus",16.012686,59.126211,"cdround,gass84","SWE",NA,"PRESENT",50,"ArtDatabanken",849655984,NA,"HUMAN_OBSERVATION",1989,8,23,"WGS84"
"5805",1989-08-19,9954,"Butomus umbellatus",13.45175,58.642863,"cdround,gass84","SWE",NA,"PRESENT",100,"ArtDatabanken",853214082,NA,"HUMAN_OBSERVATION",1989,8,19,"WGS84"
"5806",1989-08-12,9955,"Butomus umbellatus",13.454562,58.626751,"cdround,gass84","SWE",NA,"PRESENT",100,"ArtDatabanken",853218076,NA,"HUMAN_OBSERVATION",1989,8,12,"WGS84"
"5807",1989-08-28,9959,"Butomus umbellatus",5.533962,52.257814,"cdround,cudc,colmano,inmano","NLD",NA,"PRESENT",10,"STOWA",1053153058,NA,"HUMAN_OBSERVATION",1989,8,28,"WGS84"
"5808",1989-08-30,9960,"Butomus umbellatus",12.813524,55.985859,"cdround,gass84","SWE",NA,"PRESENT",100,"Lunds Botaniska f<U+FFFD>rening",1436243769,NA,"HUMAN_OBSERVATION",1989,8,30,"WGS84"
"5809",1989-08-12,9962,"Butomus umbellatus",14.203865,55.887814,"cdround,gass84","SWE",NA,"PRESENT",100,"Lunds Botaniska f<U+FFFD>rening",1438185345,NA,"HUMAN_OBSERVATION",1989,8,12,"WGS84"
"5810",1989-08-02,9963,"Butomus umbellatus",15.913736,57.252896,"gass84","SWE",NA,"PRESENT",50,"F<U+FFFD>reningen Sm<U+FFFD>lands flora",2245709227,NA,"HUMAN_OBSERVATION",1989,8,2,"WGS84"
"5811",1989-08-01,9964,"Butomus umbellatus",15.925414,57.278029,"cdround,gass84","SWE",NA,"PRESENT",50,"F<U+FFFD>reningen Sm<U+FFFD>lands flora",2245709409,NA,"HUMAN_OBSERVATION",1989,8,1,"WGS84"
"5812",1989-08-06,9965,"Butomus umbellatus",16.316972,57.059736,"gass84","SWE",NA,"PRESENT",50,"F<U+FFFD>reningen Sm<U+FFFD>lands flora",2245709978,NA,"HUMAN_OBSERVATION",1989,8,6,"WGS84"
"5813",1989-08-03,9966,"Butomus umbellatus",15.597116,59.323149,"gass84","SWE",NA,"PRESENT",250,"<U+FFFD>rebro l<U+FFFD>ns botaniska s<U+FFFD>llskap",2427995119,NA,"HUMAN_OBSERVATION",1989,8,3,"WGS84"
"5814",1989-08-30,9967,"Butomus umbellatus",15.514669,59.311322,"cdround,gass84","SWE",NA,"PRESENT",250,"<U+FFFD>rebro l<U+FFFD>ns botaniska s<U+FFFD>llskap",2428023115,NA,"HUMAN_OBSERVATION",1989,8,30,"WGS84"
"5815",1989-08-20,9968,"Butomus umbellatus",16.885363,61.7593,"gass84","SWE",NA,"PRESENT",100,"G<U+FFFD>vleborgs Botaniska S<U+FFFD>llskap",2593033591,NA,"HUMAN_OBSERVATION",1989,8,20,"WGS84"
"5816",1989-08-23,9969,"Butomus umbellatus",16.66135,61.260121,"cdround,gass84","SWE",NA,"PRESENT",100,"G<U+FFFD>vleborgs Botaniska S<U+FFFD>llskap",2619374029,NA,"HUMAN_OBSERVATION",1989,8,23,"WGS84"
"5817",1989-08-21,9970,"Butomus umbellatus",16.65375,61.254786,"cdround,gass84","SWE",NA,"PRESENT",100,"G<U+FFFD>vleborgs Botaniska S<U+FFFD>llskap",2619486008,NA,"HUMAN_OBSERVATION",1989,8,21,"WGS84"
"5818",1989-08-21,9971,"Butomus umbellatus",16.64828,61.259309,"gass84","SWE",NA,"PRESENT",100,"G<U+FFFD>vleborgs Botaniska S<U+FFFD>llskap",2619753018,NA,"HUMAN_OBSERVATION",1989,8,21,"WGS84"
"5819",1989-08-14,9972,"Butomus umbellatus",10.78555,55.36203,NA,"DNK",NA,"PRESENT",238.93,"DMP",2890193889,NA,"HUMAN_OBSERVATION",1989,8,14,"WGS84"
"5820",1989-08-20,9975,"Butomus umbellatus",10.37611,55.42274,NA,"DNK",NA,"PRESENT",430.24,"DMP",2891292800,NA,"HUMAN_OBSERVATION",1989,8,20,"WGS84"
"5821",1989-08-02,9976,"Butomus umbellatus",-1.346864,51.785495,"fpwktinv","GBR",NA,"PRESENT",70.7,"Joint Nature Conservation Committee",2932615768,NA,"HUMAN_OBSERVATION",1989,8,2,"WGS84"
"5822",1989-08-29,9978,"Butomus umbellatus",-1.860272,50.768453,"fpwktinv","GBR",NA,"PRESENT",70.7,"Joint Nature Conservation Committee",2932624531,NA,"HUMAN_OBSERVATION",1989,8,29,"WGS84"
"5823",1989-08-30,9979,"Butomus umbellatus",-1.956678,50.790111,"fpwktinv","GBR",NA,"PRESENT",70.7,"Joint Nature Conservation Committee",2932627998,NA,"HUMAN_OBSERVATION",1989,8,30,"WGS84"
